14-mar-2019,,,,,,,,,,,,,,,
iShares MSCI EAFE ETF,,,,,,,,,,,,,,,
Inception Date,14-ago-2001,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 65,613,077,234.69",,,,,,,,,,,,,,
Number of Securities,924.00,,,,,,,,,,,,,,
Share,"1,008,600,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
6594,NIDEC CORP,Equity,0.19,116.63,"1,062,200.00","123,885,302.54","123,885,302.54",Industriales,6640682,JP3734800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4911,SHISEIDO LTD,Equity,0.19,68.52,"1,800,700.00","123,383,087.18","123,383,087.18",Productos básicos de consumo,6805265,JP3351600006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8031,MITSUI LTD,Equity,0.19,15.58,"7,900,500.00","123,118,246.51","123,118,246.51",Industriales,6597302,JP3893600001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6981,MURATA MANUFACTURING LTD,Equity,0.19,145.81,"840,500.00","122,554,108.49","122,554,108.49",Tecnología de la Información,6610403,JP3914400001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UOB,UNITED OVERSEAS BANK LTD,Equity,0.19,18.47,"6,606,000.00","122,044,619.81","122,044,619.81",Financieros,6916781,SG1M31001969,Singapore Exchange,Singapur,USD,SGD,1.36
VNA,VONOVIA SE,Equity,0.19,52.16,"2,335,731.00","121,829,306.81","121,829,306.81",Bienes Raíces,BBJPFY1,DE000A1ML7J1,Xetra,Alemania,USD,EUR,0.88
CRG,CRH PLC,Equity,0.19,31.05,"3,903,206.00","121,208,057.25","121,208,057.25",Materiales,4182249,IE0001827041,Irish Stock Exchange - All Market,Irlanda,USD,EUR,0.88
DB1,DEUTSCHE BOERSE AG,Equity,0.18,129.10,"914,422.00","118,049,493.56","118,049,493.56",Financieros,7021963,DE0005810055,Xetra,Alemania,USD,EUR,0.88
BT.A,BT GROUP PLC,Equity,0.18,2.94,"39,888,775.00","117,095,214.23","117,095,214.23",Comunicación,3091357,GB0030913577,London Stock Exchange,Reino Unido,USD,GBP,0.75
7741,HOYA CORP,Equity,0.18,65.15,"1,794,700.00","116,915,741.14","116,915,741.14",Cuidado de la Salud,6441506,JP3837800006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
LHN,LAFARGEHOLCIM LTD,Equity,0.18,50.57,"2,305,229.00","116,586,821.84","116,586,821.84",Materiales,7110753,CH0012214059,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
RIO,RIO TINTO LTD,Equity,0.18,64.79,"1,776,286.00","115,093,045.44","115,093,045.44",Materiales,6220103,AU000000RIO1,Asx - All Markets,Australia,USD,AUD,1.42
EXPN,EXPERIAN PLC,Equity,0.18,26.71,"4,308,674.00","115,093,786.77","115,093,786.77",Industriales,B19NLV4,GB00B19NLV48,London Stock Exchange,Reino Unido,USD,GBP,0.75
IFX,INFINEON TECHNOLOGIES AG,Equity,0.18,21.52,"5,337,117.00","114,874,868.10","114,874,868.10",Tecnología de la Información,5889505,DE0006231004,Xetra,Alemania,USD,EUR,0.88
EOAN,E.ON N,Equity,0.17,10.80,"10,423,301.00","112,586,761.98","112,586,761.98",Servicios,4942904,DE000ENAG999,Xetra,Alemania,USD,EUR,0.88
8001,ITOCHU CORP,Equity,0.17,17.93,"6,278,000.00","112,556,695.31","112,556,695.31",Industriales,6467803,JP3143600009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
823,LINK REAL ESTATE INVESTMENT TRUST,Equity,0.17,11.13,"10,104,258.00","112,434,720.77","112,434,720.77",Bienes Raíces,B0PB4M7,HK0823032773,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
REP,REPSOL SA,Equity,0.17,16.97,"6,621,875.00","112,360,335.89","112,360,335.89",Energía,5669354,ES0173516115,Bolsa De Madrid,España,USD,EUR,0.88
TCL,TRANSURBAN GROUP STAPLED UNITS,Equity,0.17,8.87,"12,665,513.00","112,317,617.30","112,317,617.30",Industriales,6200882,AU000000TCL6,Asx - All Markets,Australia,USD,AUD,1.42
GIVN,GIVAUDAN SA,Equity,0.17,"2,549.65","43,728.00","111,491,271.84","111,491,271.84",Materiales,5980613,CH0010645932,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
GLE,SOCIETE GENERALE SA,Equity,0.17,30.52,"3,627,891.00","110,731,033.29","110,731,033.29",Financieros,5966516,FR0000130809,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
WPL,WOODSIDE PETROLEUM LTD,Equity,0.17,24.70,"4,449,566.00","109,925,146.44","109,925,146.44",Energía,6979728,AU000000WPL2,Asx - All Markets,Australia,USD,AUD,1.42
URW,WFD UNIBAIL RODAMCO STAPLED UNITS,Equity,0.17,167.87,"653,937.00","109,777,597.63","109,777,597.63",Bienes Raíces,BFYM460,FR0013326246,Euronext Amsterdam,Francia,USD,EUR,0.88
VOLV B,VOLVO CLASS B,Equity,0.17,14.66,"7,459,909.00","109,357,113.22","109,357,113.22",Industriales,B1QH830,SE0000115446,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
5108,BRIDGESTONE CORP,Equity,0.17,38.17,"2,857,800.00","109,073,211.60","109,073,211.60",Consumo discrecional,6132101,JP3830800003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
FRE,FRESENIUS SE AND CO KGAA,Equity,0.17,54.97,"1,975,454.00","108,598,180.51","108,598,180.51",Cuidado de la Salud,4352097,DE0005785604,Xetra,Alemania,USD,EUR,0.88
EUR,EUR CASH,Cash,0.17,113.05,"95,936,956.00","108,451,932.48","108,451,932.48",Liquidez,--,--,--,Unión Europea,USD,EUR,0.88
STAN,STANDARD CHARTERED PLC,Equity,0.16,8.08,"13,250,437.00","107,099,380.02","107,099,380.02",Financieros,0408284,GB0004082847,London Stock Exchange,Reino Unido,USD,GBP,0.75
LONN,LONZA GROUP AG,Equity,0.16,297.97,"352,623.00","105,072,491.31","105,072,491.31",Cuidado de la Salud,7333378,CH0013841017,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
4568,DAIICHI SANKYO LTD,Equity,0.16,39.08,"2,683,195.00","104,858,837.90","104,858,837.90",Cuidado de la Salud,B0J7D91,JP3475350009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4661,ORIENTAL LAND LTD,Equity,0.16,109.51,"956,300.00","104,729,059.26","104,729,059.26",Consumo discrecional,6648891,JP3198900007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AV.,AVIVA PLC,Equity,0.16,5.65,"18,515,038.00","104,670,042.30","104,670,042.30",Financieros,0216238,GB0002162385,London Stock Exchange,Reino Unido,USD,GBP,0.75
6503,MITSUBISHI ELECTRIC CORP,Equity,0.16,12.21,"8,548,600.00","104,408,921.41","104,408,921.41",Industriales,6597045,JP3902400005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
LGEN,LEGAL AND GENERAL GROUP PLC,Equity,0.16,3.70,"28,136,259.00","104,047,525.64","104,047,525.64",Financieros,0560399,GB0005603997,London Stock Exchange,Reino Unido,USD,GBP,0.75
1113,CK ASSET HOLDINGS LTD,Equity,0.16,8.35,"12,309,184.00","102,786,261.21","102,786,261.21",Bienes Raíces,BYZQ077,KYG2177B1014,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
8801,MITSUI FUDOSAN LTD,Equity,0.16,24.60,"4,174,900.00","102,690,880.77","102,690,880.77",Bienes Raíces,6597603,JP3893200000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
3,HONG KONG AND CHINA GAS LTD,Equity,0.16,2.33,"43,926,131.00","102,401,696.48","102,401,696.48",Servicios,6436557,HK0003000038,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
6301,KOMATSU LTD,Equity,0.16,23.51,"4,351,900.00","102,311,719.92","102,311,719.92",Industriales,6496584,JP3304200003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SAMPO,SAMPO,Equity,0.16,48.02,"2,102,059.00","100,944,059.90","100,944,059.90",Financieros,5226038,FI0009003305,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
ASSA B,ASSA ABLOY B,Equity,0.16,21.19,"4,759,772.00","100,868,392.88","100,868,392.88",Industriales,BYPC1T4,SE0007100581,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
G,ASSICURAZIONI GENERALI,Equity,0.15,18.09,"5,570,689.00","100,789,653.01","100,789,653.01",Financieros,4056719,IT0000062072,Borsa Italiana,Italia,USD,EUR,0.88
8802,MITSUBISHI ESTATE CO LTD,Equity,0.15,17.83,"5,543,300.00","98,863,455.51","98,863,455.51",Bienes Raíces,6596729,JP3899600005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6502,TOSHIBA CORP,Equity,0.15,32.00,"3,081,300.00","98,600,496.78","98,600,496.78",Industriales,6897217,JP3592200004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AKZAT,AKZO NOBEL NV,Equity,0.15,92.27,"1,067,779.00","98,521,116.29","98,521,116.29",Materiales,BJ2KSG2,NL0013267909,Euronext Amsterdam,Holanda,USD,EUR,0.88
8035,TOKYO ELECTRON LTD,Equity,0.15,132.52,"736,000.00","97,533,834.59","97,533,834.59",Tecnología de la Información,6895675,JP3571400005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RMS,HERMES INTERNATIONAL,Equity,0.15,650.01,"149,942.00","97,463,611.99","97,463,611.99",Consumo discrecional,5253973,FR0000052292,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
4523,EISAI LTD,Equity,0.15,80.79,"1,194,500.00","96,505,164.70","96,505,164.70",Cuidado de la Salud,6307200,JP3160400002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
INVE B,INVESTOR B,Equity,0.15,44.54,"2,154,985.00","95,986,352.67","95,986,352.67",Financieros,5679591,SE0000107419,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
RR.,ROLLS-ROYCE HOLDINGS PLC,Equity,0.15,11.94,"8,003,347.00","95,528,780.54","95,528,780.54",Industriales,B63H849,GB00B63H8491,London Stock Exchange,Reino Unido,USD,GBP,0.75
BA.,BAE SYSTEMS PLC,Equity,0.15,6.25,"15,164,263.00","94,751,216.31","94,751,216.31",Industriales,0263494,GB0002634946,London Stock Exchange,Reino Unido,USD,GBP,0.75
ML,MICHELIN,Equity,0.15,117.57,"805,848.00","94,740,970.65","94,740,970.65",Consumo discrecional,4588364,FR0000121261,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
9434,SOFTBANK CORP,Equity,0.14,11.94,"7,900,700.00","94,303,468.05","94,303,468.05",Comunicación,BF5M0K5,JP3732000009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
DSM,KONINKILIJKE DSM NV,Equity,0.14,109.47,"857,604.00","93,884,292.30","93,884,292.30",Materiales,B0HZL93,NL0000009827,Euronext Amsterdam,Holanda,USD,EUR,0.88
4543,TERUMO CORP,Equity,0.14,61.93,"1,512,900.00","93,696,339.96","93,696,339.96",Cuidado de la Salud,6885074,JP3546800008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6273,SMC (JAPAN) CORP,Equity,0.14,337.18,"273,100.00","92,084,470.10","92,084,470.10",Industriales,6763965,JP3162600005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
7201,NISSAN MOTOR LTD,Equity,0.14,8.33,"11,035,300.00","91,950,955.69","91,950,955.69",Consumo discrecional,6642860,JP3672400003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
LSE,LONDON STOCK EXCHANGE GROUP PLC,Equity,0.14,62.03,"1,478,299.00","91,701,267.03","91,701,267.03",Financieros,B0SWJX3,GB00B0SWJX34,London Stock Exchange,Reino Unido,USD,GBP,0.75
DSY,DASSAULT SYSTEMES,Equity,0.14,147.86,"618,672.00","91,478,611.32","91,478,611.32",Tecnología de la Información,5330047,FR0000130650,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
2,CLP HOLDINGS LTD,Equity,0.14,11.61,"7,879,000.00","91,437,130.17","91,437,130.17",Servicios,6097017,HK0002007356,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
6752,PANASONIC CORP,Equity,0.14,8.62,"10,572,368.00","91,159,703.67","91,159,703.67",Consumo discrecional,6572707,JP3866800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CAP,CAPGEMINI,Equity,0.14,120.11,"755,670.00","90,763,759.85","90,763,759.85",Tecnología de la Información,4163437,FR0000125338,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
SAND,SANDVIK,Equity,0.14,16.52,"5,378,979.00","88,842,168.91","88,842,168.91",Industriales,B1VQ252,SE0000667891,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
WKL,WOLTERS KLUWER NV,Equity,0.14,66.56,"1,329,212.00","88,473,541.69","88,473,541.69",Industriales,5671519,NL0000395903,Euronext Amsterdam,Holanda,USD,EUR,0.88
6178,JAPAN POST HOLDINGS LTD,Equity,0.14,11.74,"7,497,800.00","88,051,500.18","88,051,500.18",Financieros,BYT8143,JP3752900005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
11,HANG SENG BANK LTD,Equity,0.13,24.25,"3,620,900.00","87,824,681.69","87,824,681.69",Financieros,6408374,HK0011000095,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
2503,KIRIN HOLDINGS LTD,Equity,0.13,22.61,"3,860,200.00","87,262,218.94","87,262,218.94",Productos básicos de consumo,6493745,JP3258000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SGO,COMPAGNIE DE SAINT GOBAIN SA,Equity,0.13,36.97,"2,355,001.00","87,054,295.79","87,054,295.79",Industriales,7380482,FR0000125007,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
Z74,SINGAPORE TELECOMMUNICATIONS LTD,Equity,0.13,2.21,"39,471,285.00","87,041,184.56","87,041,184.56",Comunicación,B02PY22,SG1T75931496,Singapore Exchange,Singapur,USD,SGD,1.36
HEN3,HENKEL & KGAA PREF AG,Equity,0.13,101.40,"854,350.00","86,632,256.19","86,632,256.19",Productos básicos de consumo,5076705,DE0006048432,Xetra,Alemania,USD,EUR,0.88
DNB,DNB,Equity,0.13,18.87,"4,553,024.00","85,903,109.85","85,903,109.85",Financieros,4263304,NO0010031479,Oslo Bors Asa,Noruega,USD,NOK,8.58
8591,ORIX CORP,Equity,0.13,13.81,"6,219,700.00","85,874,393.57","85,874,393.57",Financieros,6661144,JP3200450009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
GBP,GBP CASH,Cash,0.13,132.83,"64,304,194.00","85,415,261.30","85,415,261.30",Liquidez,--,--,--,Reino Unido,USD,GBP,0.75
ATCO A,ATLAS COPCO CLASS A,Equity,0.13,26.73,"3,195,162.00","85,411,044.46","85,411,044.46",Industriales,BD97BN2,SE0011166610,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
LR,LEGRAND SA,Equity,0.13,68.03,"1,252,356.00","85,198,381.06","85,198,381.06",Industriales,B11ZRK9,FR0010307819,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
9735,SECOM LTD,Equity,0.13,85.88,"991,400.00","85,145,748.30","85,145,748.30",Industriales,6791591,JP3421800008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6971,KYOCERA CORP,Equity,0.13,55.93,"1,505,400.00","84,203,764.77","84,203,764.77",Tecnología de la Información,6499260,JP3249600002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SIKA,SIKA AG,Equity,0.13,136.59,"614,106.00","83,882,068.00","83,882,068.00",Materiales,BF2DSG3,CH0418792922,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
CON,CONTINENTAL AG,Equity,0.13,159.17,"524,644.00","83,506,200.42","83,506,200.42",Consumo discrecional,4598589,DE0005439004,Xetra,Alemania,USD,EUR,0.88
DWNI,DEUTSCHE WOHNEN,Equity,0.13,48.97,"1,695,059.00","83,008,893.62","83,008,893.62",Bienes Raíces,B0YZ0Z5,DE000A0HN5C6,Xetra,Alemania,USD,EUR,0.88
DBK,DEUTSCHE BANK AG,Equity,0.13,8.92,"9,307,582.00","83,006,133.65","83,006,133.65",Financieros,5750355,DE0005140008,Xetra,Alemania,USD,EUR,0.88
ESSITY B,ESSITY CLASS B,Equity,0.13,28.58,"2,879,890.00","82,301,121.64","82,301,121.64",Productos básicos de consumo,BF1K7P7,SE0009922164,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
KBC,KBC GROEP,Equity,0.13,69.57,"1,181,106.00","82,167,055.83","82,167,055.83",Financieros,4497749,BE0003565737,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
4901,FUJIFILM HOLDINGS CORP,Equity,0.13,45.60,"1,801,900.00","82,159,672.40","82,159,672.40",Tecnología de la Información,6356525,JP3814000000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
1925,DAIWA HOUSE INDUSTRY LTD,Equity,0.13,30.78,"2,659,000.00","81,850,170.07","81,850,170.07",Bienes Raíces,6251363,JP3505000004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SWED A,SWEDBANK,Equity,0.12,18.91,"4,294,886.00","81,218,710.76","81,218,710.76",Financieros,4846523,SE0000242455,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
KNEBV,KONE,Equity,0.12,50.38,"1,611,942.00","81,216,338.00","81,216,338.00",Industriales,B09M9D2,FI0009013403,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
KRZ,KERRY GROUP PLC,Equity,0.12,108.64,"743,905.00","80,815,045.84","80,815,045.84",Productos básicos de consumo,4519579,IE0004906560,Irish Stock Exchange - All Market,Irlanda,USD,EUR,0.88
FME,FRESENIUS MEDICAL CARE AG,Equity,0.12,78.50,"1,027,708.00","80,673,483.00","80,673,483.00",Cuidado de la Salud,5129074,DE0005785802,Xetra,Alemania,USD,EUR,0.88
SHB A,SVENSKA HANDELSBANKEN-A SHS,Equity,0.12,11.12,"7,231,758.00","80,431,365.75","80,431,365.75",Financieros,BXDZ9Q1,SE0007100599,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
SN.,SMITH AND NEPHEW PLC,Equity,0.12,19.53,"4,110,332.00","80,285,682.51","80,285,682.51",Cuidado de la Salud,0922320,GB0009223206,London Stock Exchange,Reino Unido,USD,GBP,0.75
4507,SHIONOGI LTD,Equity,0.12,60.03,"1,335,600.00","80,181,428.57","80,181,428.57",Cuidado de la Salud,6804682,JP3347200002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RBS,ROYAL BANK OF SCOTLAND GROUP PLC,Equity,0.12,3.53,"22,672,556.00","80,078,327.36","80,078,327.36",Financieros,B7T7721,GB00B7T77214,London Stock Exchange,Reino Unido,USD,GBP,0.75
6902,DENSO CORP,Equity,0.12,39.39,"2,026,000.00","79,810,472.61","79,810,472.61",Consumo discrecional,6640381,JP3551500006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
JPY,JPY CASH,Cash,0.12,0.90,"8,803,703,432.00","78,801,498.67","78,801,498.67",Liquidez,--,--,--,Japón,USD,JPY,111.72
VWS,VESTAS WIND SYSTEMS,Equity,0.12,84.53,"926,507.00","78,314,156.78","78,314,156.78",Industriales,5964651,DK0010268606,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
FERG,FERGUSON,Equity,0.12,70.63,"1,099,033.00","77,619,987.04","77,619,987.04",Industriales,BFYFZP5,JE00BFYFZP55,London Stock Exchange,Reino Unido,USD,GBP,0.75
SEB A,SKANDINAVISKA ENSKILDA BANKEN,Equity,0.12,10.02,"7,698,412.00","77,158,503.51","77,158,503.51",Financieros,4813345,SE0000148884,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
SSE,SSE PLC,Equity,0.12,15.95,"4,827,860.00","77,018,285.72","77,018,285.72",Servicios,0790873,GB0007908733,London Stock Exchange,Reino Unido,USD,GBP,0.75
4578,OTSUKA HOLDINGS LTD,Equity,0.12,41.68,"1,839,000.00","76,641,460.79","76,641,460.79",Cuidado de la Salud,B5LTM93,JP3188220002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
RACE,FERRARI NV,Equity,0.12,130.85,"583,771.00","76,386,194.54","76,386,194.54",Consumo discrecional,BD6G507,NL0011585146,Borsa Italiana,Italia,USD,EUR,0.88
DSV,DSV,Equity,0.12,84.95,"892,743.00","75,838,866.08","75,838,866.08",Industriales,B1WT5G2,DK0060079531,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
UPM,UPM-KYMMENE,Equity,0.12,29.79,"2,544,183.00","75,784,488.57","75,784,488.57",Materiales,5051252,FI0009005987,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
TEVA,TEVA PHARMACEUTICAL INDUSTRIES ADR,Equity,0.12,16.47,"4,585,425.00","75,521,949.75","75,521,949.75",Cuidado de la Salud,2883878,US8816242098,New York Stock Exchange Inc.,Israel,USD,USD,1.00
5020,JXTG HOLDINGS INC,Equity,0.12,4.86,"15,499,250.00","75,262,648.81","75,262,648.81",Energía,B627LW9,JP3386450005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
7269,SUZUKI MOTOR CORP,Equity,0.11,45.62,"1,633,100.00","74,506,898.50","74,506,898.50",Consumo discrecional,6865504,JP3397200001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CHKP,CHECK POINT SOFTWARE TECHNOLOGIES,Equity,0.11,123.80,"601,727.00","74,493,802.60","74,493,802.60",Tecnología de la Información,2181334,IL0010824113,NASDAQ,Israel,USD,USD,1.00
8053,SUMITOMO CORP,Equity,0.11,14.12,"5,244,500.00","74,076,450.05","74,076,450.05",Industriales,6858946,JP3404600003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
27,GALAXY ENTERTAINMENT GROUP LTD,Equity,0.11,6.57,"11,225,000.00","73,713,686.07","73,713,686.07",Consumo discrecional,6465874,HK0027032686,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
FCA,FIAT CHRYSLER AUTOMOBILES NV,Equity,0.11,14.27,"5,138,588.00","73,308,530.07","73,308,530.07",Consumo discrecional,BRJFWP3,NL0010877643,Borsa Italiana,Italia,USD,EUR,0.88
8750,DAI-ICHI LIFE HOLDINGS INC,Equity,0.11,14.51,"5,043,052.00","73,149,532.46","73,149,532.46",Financieros,B601QS4,JP3476480003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
GEBN,GEBERIT AG,Equity,0.11,412.27,"176,100.00","72,599,940.27","72,599,940.27",Industriales,B1WGG93,CH0030170408,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
2388,BOC HONG KONG HOLDINGS LTD,Equity,0.11,4.13,"17,564,000.00","72,493,913.97","72,493,913.97",Financieros,6536112,HK2388011192,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
GMG,GOODMAN GROUP UNITS,Equity,0.11,9.36,"7,727,616.00","72,347,664.25","72,347,664.25",Bienes Raíces,B03FYZ4,AU000000GMG2,Asx - All Markets,Australia,USD,AUD,1.42
WDI,WIRECARD AG,Equity,0.11,130.12,"555,396.00","72,265,236.68","72,265,236.68",Tecnología de la Información,7508927,DE0007472060,Xetra,Alemania,USD,EUR,0.88
2502,ASAHI GROUP HOLDINGS LTD,Equity,0.11,41.97,"1,717,300.00","72,076,796.46","72,076,796.46",Productos básicos de consumo,6054409,JP3116000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SLHN,SWISS LIFE HOLDING AG,Equity,0.11,439.34,"162,586.00","71,431,332.37","71,431,332.37",Financieros,7437805,CH0014852781,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
TEL,TELENOR,Equity,0.11,20.40,"3,496,347.00","71,324,500.91","71,324,500.91",Comunicación,4732495,NO0010063308,Oslo Bors Asa,Noruega,USD,NOK,8.58
SCG,SCENTRE GROUP,Equity,0.11,2.82,"25,181,919.00","71,118,775.64","71,118,775.64",Bienes Raíces,BLZH0Z7,AU000000SCG8,Asx - All Markets,Australia,USD,AUD,1.42
4519,CHUGAI PHARMACEUTICAL LTD,Equity,0.11,68.39,"1,036,300.00","70,867,633.37","70,867,633.37",Cuidado de la Salud,6196408,JP3519400000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ORSTED,ORSTED,Equity,0.11,77.80,"894,355.00","69,581,266.08","69,581,266.08",Servicios,BYT16L4,DK0060094928,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
7270,SUBARU CORP,Equity,0.11,23.84,"2,902,000.00","69,173,165.06","69,173,165.06",Consumo discrecional,6356406,JP3814800003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
MRK,MERCK,Equity,0.11,113.50,"607,864.00","68,990,849.82","68,990,849.82",Cuidado de la Salud,4741844,DE0006599905,Xetra,Alemania,USD,EUR,0.88
UG,PEUGEOT SA,Equity,0.11,24.72,"2,778,456.00","68,691,605.15","68,691,605.15",Consumo discrecional,7103526,FR0000121501,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
DANSKE,DANSKE BANK,Equity,0.10,20.05,"3,406,366.00","68,292,439.61","68,292,439.61",Financieros,4588825,DK0010274414,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
WPP,WPP PLC,Equity,0.10,11.37,"5,977,518.00","67,981,741.96","67,981,741.96",Comunicación,B8KF9B4,JE00B8KF9B49,London Stock Exchange,Reino Unido,USD,GBP,0.75
8830,SUMITOMO REALTY & DEVELOPMENT LTD,Equity,0.10,40.29,"1,681,100.00","67,728,527.57","67,728,527.57",Bienes Raíces,6858902,JP3409000001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AUD,AUD CASH,Cash,0.10,70.61,"95,861,301.00","67,682,871.26","67,682,871.26",Liquidez,--,--,--,Australia,USD,AUD,1.42
MT,ARCELORMITTAL SA,Equity,0.10,21.31,"3,166,537.00","67,468,522.30","67,468,522.30",Materiales,BYPBS67,LU1598757687,Euronext Amsterdam,Francia,USD,EUR,0.88
ACA,CREDIT AGRICOLE SA,Equity,0.10,12.38,"5,370,987.00","66,496,516.45","66,496,516.45",Financieros,7262610,FR0000045072,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
S32,SOUTH32 LTD,Equity,0.10,2.72,"24,218,722.00","65,833,570.37","65,833,570.37",Materiales,BWSW5D9,AU000000S320,Asx - All Markets,Australia,USD,AUD,1.42
J36,JARDINE MATHESON HOLDINGS LTD,Equity,0.10,64.84,"1,008,600.00","65,397,624.00","65,397,624.00",Industriales,6472119,BMG507361001,Singapore Exchange,Hong Kong,USD,USD,1.00
NESTE,NESTE,Equity,0.10,107.28,"608,689.00","65,299,976.36","65,299,976.36",Energía,B06YV46,FI0009013296,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
5401,NIPPON STEEL & SUMITOMO METAL CORP,Equity,0.10,17.58,"3,696,335.00","64,996,868.13","64,996,868.13",Materiales,6642569,JP3381000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SGSN,SGS SA,Equity,0.10,"2,560.61","25,315.00","64,821,723.33","64,821,723.33",Industriales,4824778,CH0002497458,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
NCM,NEWCREST MINING LTD,Equity,0.10,17.79,"3,639,694.00","64,759,109.91","64,759,109.91",Materiales,6637101,AU000000NCM7,Asx - All Markets,Australia,USD,AUD,1.42
