14-mar-2019,,,,,,,,,,,
iShares S&P 500 Value ETF,,,,,,,,,,,
Inception Date,22-may-2000,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 15,364,259,433.22",,,,,,,,,,
Number of Securities,383.00,,,,,,,,,,
Share,"135,150,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
CME,CME GROUP INC CLASS A,Equity,0.54,168.43,"491,210.00","82,734,500.30","82,734,500.30",Financieros,2965839,US12572Q1058,NASDAQ
PNC,PNC FINANCIAL SERVICES GROUP INC,Equity,0.54,129.60,"633,518.00","82,103,932.80","82,103,932.80",Financieros,2692665,US6934751057,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.54,43.09,"1,901,279.00","81,926,112.11","81,926,112.11",Energía,2779201,AN8068571086,New York Stock Exchange Inc.
MMM,3M,Equity,0.53,207.38,"391,734.00","81,237,796.92","81,237,796.92",Industriales,2595708,US88579Y1010,New York Stock Exchange Inc.
ABBV,ABBVIE INC,Equity,0.52,79.95,"991,310.00","79,255,234.50","79,255,234.50",Cuidado de la Salud,B92SR70,US00287Y1091,New York Stock Exchange Inc.
HON,HONEYWELL INTERNATIONAL INC,Equity,0.52,155.25,"508,193.00","78,896,963.25","78,896,963.25",Industriales,2020459,US4385161066,New York Stock Exchange Inc.
ACN,ACCENTURE PLC CLASS A,Equity,0.51,164.82,"472,604.00","77,894,591.28","77,894,591.28",Tecnología de la Información,B4BNMY3,IE00B4BNMY34,New York Stock Exchange Inc.
MS,MORGAN STANLEY,Equity,0.50,42.69,"1,794,896.00","76,624,110.24","76,624,110.24",Financieros,2262314,US6174464486,New York Stock Exchange Inc.
NKE,NIKE INC CLASS B,Equity,0.49,86.87,"856,457.00","74,400,419.59","74,400,419.59",Consumo discrecional,2640147,US6541061031,New York Stock Exchange Inc.
UTX,UNITED TECHNOLOGIES CORP,Equity,0.48,126.89,"579,420.00","73,522,603.80","73,522,603.80",Industriales,2915500,US9130171096,New York Stock Exchange Inc.
SO,SOUTHERN,Equity,0.48,51.53,"1,412,624.00","72,792,514.72","72,792,514.72",Servicios,2829601,US8425871071,New York Stock Exchange Inc.
BLK,BLACKROCK INC,Equity,0.47,433.63,"166,729.00","72,298,696.27","72,298,696.27",Financieros,2494504,US09247X1019,New York Stock Exchange Inc.
EOG,EOG RESOURCES INC,Equity,0.47,89.69,"796,184.00","71,409,742.96","71,409,742.96",Energía,2318024,US26875P1012,New York Stock Exchange Inc.
DE,DEERE,Equity,0.46,157.76,"441,649.00","69,674,546.24","69,674,546.24",Industriales,2261203,US2441991054,New York Stock Exchange Inc.
GM,GENERAL MOTORS,Equity,0.45,38.03,"1,802,236.00","68,539,035.08","68,539,035.08",Consumo discrecional,B665KZ5,US37045V1008,New York Stock Exchange Inc.
WBA,WALGREEN BOOTS ALLIANCE INC,Equity,0.45,61.82,"1,103,896.00","68,242,850.72","68,242,850.72",Productos básicos de consumo,BTN1Y44,US9314271084,NASDAQ
BK,BANK OF NEW YORK MELLON CORP,Equity,0.43,52.76,"1,249,564.00","65,926,996.64","65,926,996.64",Financieros,B1Z77F6,US0640581007,New York Stock Exchange Inc.
EXC,EXELON CORP,Equity,0.43,49.62,"1,328,333.00","65,911,883.46","65,911,883.46",Servicios,2670519,US30161N1019,New York Stock Exchange Inc.
NOC,NORTHROP GRUMMAN CORP,Equity,0.43,274.75,"238,424.00","65,506,994.00","65,506,994.00",Industriales,2648806,US6668071029,New York Stock Exchange Inc.
AGN,ALLERGAN,Equity,0.43,149.80,"435,623.00","65,256,325.40","65,256,325.40",Cuidado de la Salud,BY9D546,IE00BY9D5467,New York Stock Exchange Inc.
NVDA,NVIDIA CORP,Equity,0.43,165.56,"394,072.00","65,242,560.32","65,242,560.32",Tecnología de la Información,2379504,US67066G1040,NASDAQ
GD,GENERAL DYNAMICS CORP,Equity,0.42,169.59,"382,337.00","64,840,531.83","64,840,531.83",Industriales,2365161,US3695501086,New York Stock Exchange Inc.
PLD,PROLOGIS REIT INC,Equity,0.41,71.78,"865,139.00","62,099,677.42","62,099,677.42",Bienes Raíces,B44WZD7,US74340W1036,New York Stock Exchange Inc.
MET,METLIFE INC,Equity,0.40,44.84,"1,356,198.00","60,811,918.32","60,811,918.32",Financieros,2573209,US59156R1086,New York Stock Exchange Inc.
LOW,LOWES COMPANIES INC,Equity,0.39,100.81,"595,927.00","60,075,400.87","60,075,400.87",Consumo discrecional,2536763,US5486611073,New York Stock Exchange Inc.
MU,MICRON TECHNOLOGY INC,Equity,0.39,38.41,"1,539,685.00","59,139,300.85","59,139,300.85",Tecnología de la Información,2588184,US5951121038,NASDAQ
SBUX,STARBUCKS CORP,Equity,0.39,70.74,"835,556.00","59,107,231.44","59,107,231.44",Consumo discrecional,2842255,US8552441094,NASDAQ
EMR,EMERSON ELECTRIC,Equity,0.38,67.48,"858,595.00","57,937,990.60","57,937,990.60",Industriales,2313405,US2910111044,New York Stock Exchange Inc.
BKNG,BOOKING HOLDINGS INC,Equity,0.38,"1,743.88","33,077.00","57,682,318.76","57,682,318.76",Consumo discrecional,BDRXDB4,US09857L1089,NASDAQ
PSX,PHILLIPS,Equity,0.37,98.47,"581,725.00","57,282,460.75","57,282,460.75",Energía,B78C4Y8,US7185461040,New York Stock Exchange Inc.
MPC,MARATHON PETROLEUM CORP,Equity,0.37,59.69,"949,600.00","56,681,624.00","56,681,624.00",Energía,B3K3L40,US56585A1025,New York Stock Exchange Inc.
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Equity,0.37,70.93,"794,005.00","56,318,774.65","56,318,774.65",Tecnología de la Información,2257019,US1924461023,NASDAQ
AEP,AMERICAN ELECTRIC POWER INC,Equity,0.37,82.98,"676,310.00","56,120,203.80","56,120,203.80",Servicios,2026242,US0255371017,New York Stock Exchange Inc.
AMGN,AMGEN INC,Equity,0.37,187.76,"297,777.00","55,910,609.52","55,910,609.52",Cuidado de la Salud,2023607,US0311621009,NASDAQ
TGT,TARGET CORP,Equity,0.36,76.49,"715,935.00","54,761,868.15","54,761,868.15",Consumo discrecional,2259101,US87612E1064,New York Stock Exchange Inc.
BMY,BRISTOL MYERS SQUIBB,Equity,0.36,49.89,"1,096,749.00","54,716,807.61","54,716,807.61",Cuidado de la Salud,2126335,US1101221083,New York Stock Exchange Inc.
COF,CAPITAL ONE FINANCIAL CORP,Equity,0.35,83.21,"649,692.00","54,060,871.32","54,060,871.32",Financieros,2654461,US14040H1059,New York Stock Exchange Inc.
AXP,AMERICAN EXPRESS,Equity,0.35,112.35,"480,876.00","54,026,418.60","54,026,418.60",Financieros,2026082,US0258161092,New York Stock Exchange Inc.
PRU,PRUDENTIAL FINANCIAL INC,Equity,0.35,95.27,"566,593.00","53,979,315.11","53,979,315.11",Financieros,2819118,US7443201022,New York Stock Exchange Inc.
AIG,AMERICAN INTERNATIONAL GROUP INC,Equity,0.35,43.75,"1,213,532.00","53,092,025.00","53,092,025.00",Financieros,2027342,US0268747849,New York Stock Exchange Inc.
BBT,BB AND T CORP,Equity,0.35,50.13,"1,057,185.00","52,996,684.05","52,996,684.05",Financieros,2830904,US0549371070,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.35,110.88,"477,249.00","52,917,369.12","52,917,369.12",Industriales,2517382,US9113121068,New York Stock Exchange Inc.
AMAT,APPLIED MATERIAL INC,Equity,0.34,38.93,"1,349,608.00","52,540,239.44","52,540,239.44",Tecnología de la Información,2046552,US0382221051,NASDAQ
KMI,KINDER MORGAN INC,Equity,0.34,19.98,"2,605,928.00","52,066,441.44","52,066,441.44",Energía,B3NQ4P8,US49456B1017,New York Stock Exchange Inc.
AFL,AFLAC INC,Equity,0.34,49.70,"1,045,206.00","51,946,738.20","51,946,738.20",Financieros,2026361,US0010551028,New York Stock Exchange Inc.
VLO,VALERO ENERGY CORP,Equity,0.32,84.94,"582,558.00","49,482,476.52","49,482,476.52",Energía,2041364,US91913Y1001,New York Stock Exchange Inc.
CHTR,CHARTER COMMUNICATIONS INC CLASS A,Equity,0.32,352.71,"137,944.00","48,654,228.24","48,654,228.24",Comunicación,BZ6VT82,US16119P1084,NASDAQ
TRV,TRAVELERS COMPANIES INC,Equity,0.32,133.06,"363,674.00","48,390,462.44","48,390,462.44",Financieros,2769503,US89417E1091,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENT INC,Equity,0.31,107.10,"448,416.00","48,025,353.60","48,025,353.60",Tecnología de la Información,2885409,US8825081040,NASDAQ
DHR,DANAHER CORP,Equity,0.31,128.11,"372,857.00","47,766,710.27","47,766,710.27",Cuidado de la Salud,2250870,US2358511028,New York Stock Exchange Inc.
SRE,SEMPRA ENERGY,Equity,0.31,124.45,"375,724.00","46,758,851.80","46,758,851.80",Servicios,2138158,US8168511090,New York Stock Exchange Inc.
WMB,WILLIAMS INC,Equity,0.30,27.73,"1,662,405.00","46,098,490.65","46,098,490.65",Energía,2967181,US9694571004,New York Stock Exchange Inc.
JCI,JOHNSON CONTROLS INTERNATIONAL PLC,Equity,0.30,36.01,"1,269,011.00","45,697,086.11","45,697,086.11",Industriales,BY7QL61,IE00BY7QL619,New York Stock Exchange Inc.
ATVI,ACTIVISION BLIZZARD INC,Equity,0.30,43.32,"1,047,639.00","45,383,721.48","45,383,721.48",Comunicación,2575818,US00507V1098,NASDAQ
F,F MOTOR,Equity,0.29,8.41,"5,364,228.00","45,113,157.48","45,113,157.48",Consumo discrecional,2615468,US3453708600,New York Stock Exchange Inc.
CELG,CELGENE CORP,Equity,0.29,88.29,"508,824.00","44,924,070.96","44,924,070.96",Cuidado de la Salud,2182348,US1510201049,NASDAQ
ALL,ALLSTATE CORP,Equity,0.29,93.85,"473,209.00","44,410,664.65","44,410,664.65",Financieros,2019952,US0200021014,New York Stock Exchange Inc.
QCOM,QUALCOMM INC,Equity,0.29,55.40,"798,875.00","44,257,675.00","44,257,675.00",Tecnología de la Información,2714923,US7475251036,NASDAQ
DAL,DELTA AIR LINES INC,Equity,0.29,50.94,"856,991.00","43,655,121.54","43,655,121.54",Industriales,B1W9D46,US2473617023,New York Stock Exchange Inc.
LIN,LINDE PLC,Equity,0.28,174.21,"250,029.00","43,557,552.09","43,557,552.09",Materiales,BZ12WP8,IE00BZ12WP82,New York Stock Exchange Inc.
HPQ,HP INC,Equity,0.28,19.64,"2,173,025.00","42,678,211.00","42,678,211.00",Tecnología de la Información,BYX4D52,US40434L1052,New York Stock Exchange Inc.
D,DOMINION ENERGY INC,Equity,0.28,76.64,"555,669.00","42,586,472.16","42,586,472.16",Servicios,2542049,US25746U1097,New York Stock Exchange Inc.
CCI,CROWN CASTLE INTERNATIONAL REIT CO,Equity,0.27,124.01,"336,416.00","41,718,948.16","41,718,948.16",Bienes Raíces,BTGQCX1,US22822V1017,New York Stock Exchange Inc.
PEG,PUBLIC SERVICE ENTERPRISE GROUP IN,Equity,0.27,59.64,"694,712.00","41,432,623.68","41,432,623.68",Servicios,2707677,US7445731067,New York Stock Exchange Inc.
BIIB,BIOGEN INC,Equity,0.27,321.52,"127,307.00","40,931,746.64","40,931,746.64",Cuidado de la Salud,2455965,US09062X1037,NASDAQ
FOXA,TWENTY FIRST CENTURY FOX INC CLASS,Equity,0.27,51.70,"785,846.00","40,628,238.20","40,628,238.20",Comunicación,BBM4S68,US90130A1016,NASDAQ
LMT,LOCKHEED MARTIN CORP,Equity,0.27,298.51,"136,058.00","40,614,673.58","40,614,673.58",Industriales,2522096,US5398301094,New York Stock Exchange Inc.
RTN,RAYTHEON,Equity,0.26,180.25,"223,000.00","40,195,750.00","40,195,750.00",Industriales,2758051,US7551115071,New York Stock Exchange Inc.
STI,SUNTRUST BANKS INC,Equity,0.26,64.09,"617,721.00","39,589,738.89","39,589,738.89",Financieros,2860990,US8679141031,New York Stock Exchange Inc.
TEL,TE CONNECTIVITY LTD,Equity,0.26,83.29,"471,566.00","39,276,732.14","39,276,732.14",Tecnología de la Información,B62B7C3,CH0102993182,New York Stock Exchange Inc.
GIS,GENERAL MILLS INC,Equity,0.25,47.46,"819,968.00","38,915,681.28","38,915,681.28",Productos básicos de consumo,2367026,US3703341046,New York Stock Exchange Inc.
CI,CIGNA CORP,Equity,0.25,169.56,"224,614.00","38,085,549.84","38,085,549.84",Cuidado de la Salud,BHJ0775,US1255231003,New York Stock Exchange Inc.
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Equity,0.25,87.44,"432,483.00","37,816,313.52","37,816,313.52",Materiales,B3SPXZ3,NL0009434992,New York Stock Exchange Inc.
GLW,CORNING INC,Equity,0.25,34.22,"1,100,820.00","37,670,060.40","37,670,060.40",Tecnología de la Información,2224701,US2193501051,New York Stock Exchange Inc.
LRCX,LAM RESEARCH CORP,Equity,0.25,176.53,"212,606.00","37,531,337.18","37,531,337.18",Tecnología de la Información,2502247,US5128071082,NASDAQ
STT,STATE STREET CORP,Equity,0.24,70.29,"519,927.00","36,545,668.83","36,545,668.83",Financieros,2842040,US8574771031,New York Stock Exchange Inc.
ITW,ILLINOIS TOOL INC,Equity,0.24,144.90,"251,933.00","36,505,091.70","36,505,091.70",Industriales,2457552,US4523081093,New York Stock Exchange Inc.
ED,CONSOLIDATED EDISON INC,Equity,0.24,84.98,"428,468.00","36,411,210.64","36,411,210.64",Servicios,2216850,US2091151041,New York Stock Exchange Inc.
SCHW,CHARLES SCHWAB CORP,Equity,0.23,45.30,"793,594.00","35,949,808.20","35,949,808.20",Financieros,2779397,US8085131055,New York Stock Exchange Inc.
LUV,SOUTHWEST AIRLINES,Equity,0.23,51.16,"696,141.00","35,614,573.56","35,614,573.56",Industriales,2831543,US8447411088,New York Stock Exchange Inc.
BDX,BECTON DICKINSON,Equity,0.22,252.26,"136,016.00","34,311,396.16","34,311,396.16",Cuidado de la Salud,2087807,US0758871091,New York Stock Exchange Inc.
HAL,HALLIBURTON,Equity,0.22,28.47,"1,205,083.00","34,308,713.01","34,308,713.01",Energía,2405302,US4062161017,New York Stock Exchange Inc.
CL,COLGATE-PALMOLIVE,Equity,0.22,66.25,"511,239.00","33,869,583.75","33,869,583.75",Productos básicos de consumo,2209106,US1941621039,New York Stock Exchange Inc.
SYK,STRYKER CORP,Equity,0.22,193.35,"174,535.00","33,746,342.25","33,746,342.25",Cuidado de la Salud,2853688,US8636671013,New York Stock Exchange Inc.
CNC,CENTENE CORP,Equity,0.22,59.38,"562,688.00","33,412,413.44","33,412,413.44",Cuidado de la Salud,2807061,US15135B1017,New York Stock Exchange Inc.
MTB,M&T BANK CORP,Equity,0.22,173.33,"192,383.00","33,345,745.39","33,345,745.39",Financieros,2340168,US55261F1049,New York Stock Exchange Inc.
ADM,ARCHER DANIELS MIDLAND,Equity,0.22,43.35,"768,066.00","33,295,661.10","33,295,661.10",Productos básicos de consumo,2047317,US0394831020,New York Stock Exchange Inc.
FTV,FORTIVE CORP,Equity,0.22,82.64,"402,819.00","33,288,962.16","33,288,962.16",Industriales,BYT3MK1,US34959J1088,New York Stock Exchange Inc.
DLTR,DOLLAR TREE INC,Equity,0.22,100.65,"327,392.00","32,952,004.80","32,952,004.80",Consumo discrecional,2272476,US2567461080,NASDAQ
PCAR,PACCAR INC,Equity,0.21,68.45,"479,100.00","32,794,395.00","32,794,395.00",Industriales,2665861,US6937181088,NASDAQ
FDX,FEDEX CORP,Equity,0.21,179.08,"182,738.00","32,724,721.04","32,724,721.04",Industriales,2142784,US31428X1063,New York Stock Exchange Inc.
PPL,PPL CORP,Equity,0.21,32.59,"987,209.00","32,173,141.31","32,173,141.31",Servicios,2680905,US69351T1060,New York Stock Exchange Inc.
PXD,PIONEER NATURAL RESOURCE,Equity,0.21,136.37,"233,578.00","31,853,031.86","31,853,031.86",Energía,2690830,US7237871071,New York Stock Exchange Inc.
CMI,CUMMINS INC,Equity,0.21,157.11,"202,502.00","31,815,089.22","31,815,089.22",Industriales,2240202,US2310211063,New York Stock Exchange Inc.
MCK,MCKESSON CORP,Equity,0.21,117.72,"267,672.00","31,510,347.84","31,510,347.84",Cuidado de la Salud,2378534,US58155Q1031,New York Stock Exchange Inc.
VTR,VENTAS REIT INC,Equity,0.20,63.59,"488,543.00","31,066,449.37","31,066,449.37",Bienes Raíces,2927925,US92276F1003,New York Stock Exchange Inc.
DTE,DTE ENERGY,Equity,0.20,124.38,"249,360.00","31,015,396.80","31,015,396.80",Servicios,2280220,US2333311072,New York Stock Exchange Inc.
CCL,CARNIVAL CORP,Equity,0.20,56.43,"548,783.00","30,967,824.69","30,967,824.69",Consumo discrecional,2523044,PA1436583006,New York Stock Exchange Inc.
PH,PARKER-HANNIFIN CORP,Equity,0.20,169.99,"181,391.00","30,834,656.09","30,834,656.09",Industriales,2671501,US7010941042,New York Stock Exchange Inc.
WLTW,WILLIS TOWERS WATSON PLC,Equity,0.20,172.25,"178,046.00","30,668,423.50","30,668,423.50",Financieros,BDB6Q21,IE00BDB6Q211,NASDAQ
HPE,HEWLETT PACKARD ENTERPRISE,Equity,0.20,15.66,"1,951,753.00","30,564,451.98","30,564,451.98",Tecnología de la Información,BYVYWS0,US42824C1099,New York Stock Exchange Inc.
SYF,SYNCHRONY FINANCIAL,Equity,0.19,32.84,"908,356.00","29,830,411.04","29,830,411.04",Financieros,BP96PS6,US87165B1035,New York Stock Exchange Inc.
BAX,BAXTER INTERNATIONAL INC,Equity,0.19,76.51,"386,901.00","29,601,795.51","29,601,795.51",Cuidado de la Salud,2085102,US0718131099,New York Stock Exchange Inc.
USD,USD CASH,Cash,0.19,100.00,"29,565,992.00","29,565,991.54","29,565,991.54",Liquidez,--,--,--
EIX,EDISON INTERNATIONAL,Equity,0.19,64.05,"447,177.00","28,641,686.85","28,641,686.85",Servicios,2829515,US2810201077,New York Stock Exchange Inc.
ZTS,ZOETIS INC CLASS A,Equity,0.19,96.20,"296,624.00","28,535,228.80","28,535,228.80",Cuidado de la Salud,B95WG16,US98978V1035,New York Stock Exchange Inc.
EBAY,EBAY INC,Equity,0.18,36.35,"769,571.00","27,973,905.85","27,973,905.85",Consumo discrecional,2293819,US2786421030,NASDAQ
MAR,MARRIOTT INTERNATIONAL INC CLASS A,Equity,0.18,119.62,"232,961.00","27,866,794.82","27,866,794.82",Consumo discrecional,2210614,US5719032022,NASDAQ
FE,FIRSTENERGY CORP,Equity,0.18,41.21,"666,537.00","27,467,989.77","27,467,989.77",Servicios,2100920,US3379321074,New York Stock Exchange Inc.
PGR,PROGRESSIVE CORP,Equity,0.18,72.86,"375,989.00","27,394,558.54","27,394,558.54",Financieros,2705024,US7433151039,New York Stock Exchange Inc.
RCL,ROYAL CARIBBEAN CRUISES LTD,Equity,0.18,116.45,"235,087.00","27,375,881.15","27,375,881.15",Consumo discrecional,2754907,LR0008862868,New York Stock Exchange Inc.
SWK,STANLEY BLACK & DECKER INC,Equity,0.18,131.98,"207,241.00","27,351,667.18","27,351,667.18",Industriales,B3Q2FJ4,US8545021011,New York Stock Exchange Inc.
KHC,KRAFT HEINZ,Equity,0.18,31.87,"851,400.00","27,134,118.00","27,134,118.00",Productos básicos de consumo,BYRY499,US5007541064,NASDAQ
KR,KROGER,Equity,0.18,24.75,"1,093,842.00","27,072,589.50","27,072,589.50",Productos básicos de consumo,2497406,US5010441013,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.17,64.88,"405,494.00","26,308,450.72","26,308,450.72",Productos básicos de consumo,2909730,US9024941034,New York Stock Exchange Inc.
WY,WEYERHAEUSER REIT,Equity,0.17,25.55,"1,029,030.00","26,291,716.50","26,291,716.50",Bienes Raíces,2958936,US9621661043,New York Stock Exchange Inc.
IP,INTERNATIONAL PAPER,Equity,0.17,46.96,"556,408.00","26,128,919.68","26,128,919.68",Materiales,2465254,US4601461035,New York Stock Exchange Inc.
KMB,KIMBERLY CLARK CORP,Equity,0.17,118.45,"218,858.00","25,923,730.10","25,923,730.10",Productos básicos de consumo,2491839,US4943681035,New York Stock Exchange Inc.
FITB,FIFTH THIRD BANCORP,Equity,0.17,28.41,"901,515.00","25,612,041.15","25,612,041.15",Financieros,2336747,US3167731005,NASDAQ
UAL,UNITED CONTINENTAL HOLDINGS INC,Equity,0.17,81.49,"313,910.00","25,580,525.90","25,580,525.90",Industriales,B4QG225,US9100471096,NASDAQ
NUE,NUCOR CORP,Equity,0.17,58.82,"431,148.00","25,360,125.36","25,360,125.36",Materiales,2651086,US6703461052,New York Stock Exchange Inc.
ADI,ANALOG DEVICES INC,Equity,0.17,108.25,"233,692.00","25,297,159.00","25,297,159.00",Tecnología de la Información,2032067,US0326541051,NASDAQ
SPG,SIMON PROPERTY GROUP REIT INC,Equity,0.17,179.79,"140,460.00","25,253,303.40","25,253,303.40",Bienes Raíces,2812452,US8288061091,New York Stock Exchange Inc.
DXC,DXC TECHNOLOGY,Equity,0.16,65.32,"384,319.00","25,103,717.08","25,103,717.08",Tecnología de la Información,BYXD7B3,US23355L1061,New York Stock Exchange Inc.
ETN,EATON PLC,Equity,0.16,80.99,"309,006.00","25,026,395.94","25,026,395.94",Industriales,B8KQN82,IE00B8KQN827,New York Stock Exchange Inc.
KEY,KEYCORP,Equity,0.16,17.42,"1,422,618.00","24,782,005.56","24,782,005.56",Financieros,2490911,US4932671088,New York Stock Exchange Inc.
