14-mar-2019,,,,,,,,,,,,,,,
iShares MSCI ACWI ETF,,,,,,,,,,,,,,,
Inception Date,26-mar-2008,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 10,132,504,573.17",,,,,,,,,,,,,,
Number of Securities,"1,376.00",,,,,,,,,,,,,,
Share,"140,800,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
OKE,ONEOK INC,Equity,0.07,67.12,"99,264.00","6,662,599.68","6,662,599.68",Energía,2130109,US6826801036,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
GIS,GENERAL MILLS INC,Equity,0.07,47.46,"140,096.00","6,648,956.16","6,648,956.16",Productos básicos de consumo,2367026,US3703341046,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
SHW,SHERWIN WILLIAMS,Equity,0.07,428.82,"15,488.00","6,641,564.16","6,641,564.16",Materiales,2804211,US8243481061,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
STZ,CONSTELLATION BRANDS INC CLASS A,Equity,0.07,170.61,"38,720.00","6,606,019.20","6,606,019.20",Productos básicos de consumo,2170473,US21036P1084,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
PGHN,PARTNERS GROUP HOLDING AG,Equity,0.07,721.29,"9,152.00","6,601,248.44","6,601,248.44",Financieros,B119QG0,CH0024608827,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
6367,DAIKIN INDUSTRIES LTD,Equity,0.07,110.28,"59,600.00","6,572,431.08","6,572,431.08",Industriales,6250724,JP3481800005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CRG,CRH PLC,Equity,0.07,31.05,"211,200.00","6,558,491.07","6,558,491.07",Materiales,4182249,IE0001827041,Irish Stock Exchange - All Market,Irlanda,USD,EUR,0.88
BCE,BCE INC,Equity,0.06,43.79,"149,248.00","6,535,729.70","6,535,729.70",Comunicación,B188TH2,CA05534B7604,Toronto Stock Exchange,Canadá,USD,CAD,1.33
SRE,SEMPRA ENERGY,Equity,0.06,124.45,"52,451.00","6,527,526.95","6,527,526.95",Servicios,2138158,US8168511090,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
2317,HON HAI PRECISION INDUSTRY LTD,Equity,0.06,2.30,"2,834,000.00","6,520,529.42","6,520,529.42",Tecnología de la Información,6438564,TW0002317005,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
TROW,T ROWE PRICE GROUP INC,Equity,0.06,100.68,"64,768.00","6,520,842.24","6,520,842.24",Financieros,2702337,US74144T1088,NASDAQ,Estados Unidos,USD,USD,1.00
MSI,MOTOROLA SOLUTIONS INC,Equity,0.06,140.09,"46,464.00","6,509,141.76","6,509,141.76",Tecnología de la Información,B5BKPQ4,US6200763075,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
MQG,MACQUARIE GROUP LTD DEF,Equity,0.06,89.48,"72,512.00","6,488,208.18","6,488,208.18",Financieros,B28YTC2,AU000000MQG1,Asx - All Markets,Australia,USD,AUD,1.42
LRCX,LAM RESEARCH CORP,Equity,0.06,176.53,"36,608.00","6,462,410.24","6,462,410.24",Tecnología de la Información,2502247,US5128071082,NASDAQ,Estados Unidos,USD,USD,1.00
CP,CANADIAN PACIFIC RAILWAY LTD,Equity,0.06,203.88,"31,680.00","6,459,003.72","6,459,003.72",Industriales,2793115,CA13645T1003,Toronto Stock Exchange,Canadá,USD,CAD,1.33
AKE,ARKEMA SA,Equity,0.06,102.87,"62,656.00","6,445,482.24","6,445,482.24",Materiales,B0Z5YZ2,FR0010313833,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
F,F MOTOR,Equity,0.06,8.41,"766,112.00","6,443,001.92","6,443,001.92",Consumo discrecional,2615468,US3453708600,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
4901,FUJIFILM HOLDINGS CORP,Equity,0.06,45.60,"140,800.00","6,419,935.55","6,419,935.55",Tecnología de la Información,6356525,JP3814000000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
PPG,PPG INDUSTRIES INC,Equity,0.06,109.68,"58,432.00","6,408,821.76","6,408,821.76",Materiales,2698470,US6935061076,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.06,122.94,"52,096.00","6,404,682.24","6,404,682.24",Cuidado de la Salud,2783815,US98956P1021,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
LYB,LYONDELLBASELL INDUSTRIES NV CLASS,Equity,0.06,87.44,"73,216.00","6,402,007.04","6,402,007.04",Materiales,B3SPXZ3,NL0009434992,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
AAL,ANGLO AMERICAN PLC,Equity,0.06,25.81,"247,104.00","6,378,131.22","6,378,131.22",Materiales,B1XZS82,GB00B1XZS820,London Stock Exchange,Reino Unido,USD,GBP,0.75
FIS,FIDELITY NATIONAL INFORMATION SERV,Equity,0.06,107.78,"59,136.00","6,373,678.08","6,373,678.08",Tecnología de la Información,2769796,US31620M1062,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
NTRS,NORTHERN TRUST CORP,Equity,0.06,94.49,"66,880.00","6,319,491.20","6,319,491.20",Financieros,2648668,US6658591044,NASDAQ,Estados Unidos,USD,USD,1.00
AWK,AMERICAN WATER WORKS INC,Equity,0.06,104.99,"59,840.00","6,282,601.60","6,282,601.60",Servicios,B2R3PV1,US0304201033,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
9437,NTT DOCOMO INC,Equity,0.06,22.28,"281,620.00","6,275,447.46","6,275,447.46",Comunicación,6129277,JP3165650007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
D05,DBS GROUP HOLDINGS LTD,Equity,0.06,18.51,"338,800.00","6,271,760.45","6,271,760.45",Financieros,6175203,SG1L01001701,Singapore Exchange,Singapur,USD,SGD,1.36
IFX,INFINEON TECHNOLOGIES AG,Equity,0.06,21.52,"290,587.00","6,254,527.17","6,254,527.17",Tecnología de la Información,5889505,DE0006231004,Xetra,Alemania,USD,EUR,0.88
INFO,IHS MARKIT LTD,Equity,0.06,54.13,"115,456.00","6,249,633.28","6,249,633.28",Industriales,BD0Q558,BMG475671050,NASDAQ,Estados Unidos,USD,USD,1.00
8053,SUMITOMO CORP,Equity,0.06,14.12,"441,300.00","6,233,184.75","6,233,184.75",Industriales,6858946,JP3404600003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
PPL,PEMBINA PIPELINE CORP,Equity,0.06,37.15,"167,552.00","6,224,923.92","6,224,923.92",Energía,B4PT2P8,CA7063271034,Toronto Stock Exchange,Canadá,USD,CAD,1.33
WCN,WASTE CONNECTIONS INC,Equity,0.06,84.82,"73,086.00","6,199,154.52","6,199,154.52",Industriales,BYVG1F6,CA94106B1013,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
A17U,ASCENDAS REAL ESTATE INVESTMENT TR,Equity,0.06,2.09,"2,956,899.00","6,193,372.05","6,193,372.05",Bienes Raíces,6563875,SG1M77906915,Singapore Exchange,Singapur,USD,SGD,1.36
3968,CHINA MERCHANTS BANK LTD H,Equity,0.06,4.60,"1,345,288.00","6,186,650.46","6,186,650.46",Financieros,B1DYPZ5,CNE1000002M1,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,0.06,8.78,"704,000.00","6,178,545.39","6,178,545.39",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,USD,MXN,19.30
8984,DAIWA HOUSE REIT CORP,Equity,0.06,"2,182.24","2,816.00","6,145,191.55","6,145,191.55",Bienes Raíces,B0Z6WY0,JP3046390005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8725,MS&AD INSURANCE GROUP HOLDINGS INC,Equity,0.06,29.06,"211,200.00","6,138,259.94","6,138,259.94",Financieros,B2Q4CS1,JP3890310000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
MNST,MONSTER BEVERAGE CORP,Equity,0.06,59.67,"102,784.00","6,133,121.28","6,133,121.28",Productos básicos de consumo,BZ07BW4,US61174X1090,NASDAQ,Estados Unidos,USD,USD,1.00
NN,NN GROUP NV,Equity,0.06,43.32,"141,504.00","6,129,789.70","6,129,789.70",Financieros,BNG8PQ9,NL0010773842,Euronext Amsterdam,Holanda,USD,EUR,0.88
12,HENDERSON LAND DEVELOPMENT LTD,Equity,0.06,5.68,"1,076,458.00","6,115,965.94","6,115,965.94",Bienes Raíces,6420538,HK0012000102,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
SSNC,SS AND C TECHNOLOGIES HOLDINGS INC,Equity,0.06,63.16,"96,448.00","6,091,655.68","6,091,655.68",Tecnología de la Información,B58YSC6,US78467J1007,NASDAQ,Estados Unidos,USD,USD,1.00
CAP,CAPGEMINI,Equity,0.06,120.11,"50,688.00","6,088,151.52","6,088,151.52",Tecnología de la Información,4163437,FR0000125338,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
AES,AES CORP,Equity,0.06,18.18,"332,288.00","6,040,995.84","6,040,995.84",Servicios,2002479,US00130H1059,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
ENGI,ENGIE SA,Equity,0.06,15.04,"401,436.00","6,035,584.24","6,035,584.24",Servicios,B0C2CQ3,FR0010208488,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
CM,CANADIAN IMPERIAL BANK OF COMMERCE,Equity,0.06,84.25,"71,104.00","5,990,347.13","5,990,347.13",Financieros,2170525,CA1360691010,Toronto Stock Exchange,Canadá,USD,CAD,1.33
386,CHINA PETROLEUM AND CHEMICAL CORP,Equity,0.06,0.84,"7,135,200.00","5,989,970.38","5,989,970.38",Energía,6291819,CNE1000002Q2,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
TSCO,TESCO PLC,Equity,0.06,3.03,"1,962,752.00","5,952,062.91","5,952,062.91",Productos básicos de consumo,0884709,GB0008847096,London Stock Exchange,Reino Unido,USD,GBP,0.75
2502,ASAHI GROUP HOLDINGS LTD,Equity,0.06,41.97,"140,800.00","5,909,516.65","5,909,516.65",Productos básicos de consumo,6054409,JP3116000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ATCO A,ATLAS COPCO CLASS A,Equity,0.06,26.73,"221,056.00","5,909,128.82","5,909,128.82",Industriales,BD97BN2,SE0011166610,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
9041,KINTETSU GROUP HOLDINGS LTD,Equity,0.06,45.65,"129,400.00","5,907,089.15","5,907,089.15",Industriales,6492968,JP3260800002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
VNA,VONOVIA SE,Equity,0.06,52.16,"112,872.00","5,887,286.47","5,887,286.47",Bienes Raíces,BBJPFY1,DE000A1ML7J1,Xetra,Alemania,USD,EUR,0.88
PCAR,PACCAR INC,Equity,0.06,68.45,"85,888.00","5,879,033.60","5,879,033.60",Industriales,2665861,US6937181088,NASDAQ,Estados Unidos,USD,USD,1.00
SQ,SQUARE INC CLASS A,Equity,0.06,77.38,"75,968.00","5,878,403.84","5,878,403.84",Tecnología de la Información,BYNZGK1,US8522341036,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
LONN,LONZA GROUP AG,Equity,0.06,297.97,"19,712.00","5,873,663.80","5,873,663.80",Cuidado de la Salud,7333378,CH0013841017,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
AZO,AUTOZONE INC,Equity,0.06,950.22,"6,180.00","5,872,359.60","5,872,359.60",Consumo discrecional,2065955,US0533321024,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
3462,NOMURA REAL ESTATE MASTER FUND REI,Equity,0.06,"1,389.19","4,224.00","5,867,926.96","5,867,926.96",Bienes Raíces,BYSJJF4,JP3048110005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4578,OTSUKA HOLDINGS LTD,Equity,0.06,41.68,"140,800.00","5,867,926.96","5,867,926.96",Cuidado de la Salud,B5LTM93,JP3188220002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CMI,CUMMINS INC,Equity,0.06,157.11,"37,312.00","5,862,088.32","5,862,088.32",Industriales,2240202,US2310211063,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
EXPD,EXPEDITORS INTERNATIONAL OF WASHIN,Equity,0.06,77.00,"76,032.00","5,854,464.00","5,854,464.00",Industriales,2325507,US3021301094,NASDAQ,Estados Unidos,USD,USD,1.00
WKL,WOLTERS KLUWER NV,Equity,0.06,66.56,"87,744.00","5,840,319.26","5,840,319.26",Industriales,5671519,NL0000395903,Euronext Amsterdam,Holanda,USD,EUR,0.88
LHN,LAFARGEHOLCIM LTD,Equity,0.06,50.57,"115,456.00","5,839,180.45","5,839,180.45",Materiales,7110753,CH0012214059,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
A,AGILENT TECHNOLOGIES INC,Equity,0.06,80.61,"72,388.00","5,835,196.68","5,835,196.68",Cuidado de la Salud,2520153,US00846U1016,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
6098,RECRUIT HOLDINGS LTD,Equity,0.06,27.45,"212,400.00","5,830,923.74","5,830,923.74",Industriales,BQRRZ00,JP3970300004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9508,KYUSHU ELECTRIC POWER INC,Equity,0.06,11.83,"492,800.00","5,831,378.45","5,831,378.45",Servicios,6499806,JP3246400000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
2883,CHINA DEVELOPMENT FINANCIAL HOLDIN,Equity,0.06,0.32,"18,094,000.00","5,826,008.03","5,826,008.03",Financieros,6431756,TW0002883006,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
DGX,QUEST DIAGNOSTICS INC,Equity,0.06,87.90,"66,248.00","5,823,199.20","5,823,199.20",Cuidado de la Salud,2702791,US74834L1008,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
BMW,BMW AG,Equity,0.06,83.40,"69,696.00","5,812,967.07","5,812,967.07",Consumo discrecional,5756029,DE0005190003,Xetra,Alemania,USD,EUR,0.88
GBLB,GROUPE BRUXELLES LAMBERT NV,Equity,0.06,97.54,"59,427.00","5,796,225.88","5,796,225.88",Financieros,7097328,BE0003797140,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
ADM,ARCHER DANIELS MIDLAND,Equity,0.06,43.35,"133,056.00","5,767,977.60","5,767,977.60",Productos básicos de consumo,2047317,US0394831020,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
PANW,PALO ALTO NETWORKS INC,Equity,0.06,242.76,"23,630.00","5,736,418.80","5,736,418.80",Tecnología de la Información,B87ZMX0,US6974351057,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
7201,NISSAN MOTOR LTD,Equity,0.06,8.33,"687,800.00","5,731,051.02","5,731,051.02",Consumo discrecional,6642860,JP3672400003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
FRC,FIRST REPUBLIC BANK,Equity,0.06,102.92,"55,616.00","5,723,998.72","5,723,998.72",Financieros,B4WHY15,US33616C1009,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
2628,CHINA LIFE INSURANCE LTD H,Equity,0.06,2.69,"2,112,000.00","5,690,329.24","5,690,329.24",Financieros,6718976,CNE1000002L3,Hong Kong Exchanges And Clearing Ltd,China,USD,HKD,7.85
ETR,ENTERGY CORP,Equity,0.06,94.94,"59,840.00","5,681,209.60","5,681,209.60",Servicios,2317087,US29364G1031,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
HPE,HEWLETT PACKARD ENTERPRISE,Equity,0.06,15.66,"361,856.00","5,666,664.96","5,666,664.96",Tecnología de la Información,BYVYWS0,US42824C1099,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
11,HANG SENG BANK LTD,Equity,0.06,24.25,"233,300.00","5,658,675.53","5,658,675.53",Financieros,6408374,HK0011000095,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
2269,MEIJI HOLDINGS LTD,Equity,0.06,80.38,"70,400.00","5,658,718.22","5,658,718.22",Productos básicos de consumo,B60DQV3,JP3918000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
O,REALTY INCOME REIT CORP,Equity,0.06,71.91,"78,670.00","5,657,159.70","5,657,159.70",Bienes Raíces,2724193,US7561091049,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
EQR,EQUITY RESIDENTIAL REIT,Equity,0.06,75.06,"75,180.00","5,643,010.80","5,643,010.80",Bienes Raíces,2319157,US29476L1070,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
ML,MICHELIN,Equity,0.06,117.57,"47,872.00","5,628,157.85","5,628,157.85",Consumo discrecional,4588364,FR0000121261,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
4063,SHIN ETSU CHEMICAL LTD,Equity,0.06,79.89,"70,400.00","5,624,060.15","5,624,060.15",Materiales,6804585,JP3371200001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
EQNR,EQUINOR,Equity,0.06,22.59,"248,842.00","5,621,491.87","5,621,491.87",Energía,7133608,NO0010096985,Oslo Bors Asa,Noruega,USD,NOK,8.58
NDA SE,NORDEA BANK,Equity,0.06,9.00,"621,632.00","5,593,079.68","5,593,079.68",Financieros,BYZF9J9,FI4000297767,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
NUE,NUCOR CORP,Equity,0.06,58.82,"95,040.00","5,590,252.80","5,590,252.80",Materiales,2651086,US6703461052,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
STT,STATE STREET CORP,Equity,0.06,70.29,"79,224.00","5,568,654.96","5,568,654.96",Financieros,2842040,US8574771031,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
NILSY,MMC NORILSK NICKEL PJSC SPONSORED,Equity,0.05,21.51,"256,960.00","5,527,209.60","5,527,209.60",Materiales,BYSW6M9,US55315J1025,Non-Nms Quotation Service (Nnqs),Rusia,USD,USD,1.00
UDR,UDR REIT INC,Equity,0.05,45.33,"121,792.00","5,520,831.36","5,520,831.36",Bienes Raíces,2727910,US9026531049,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
MAS,MASCO CORP,Equity,0.05,38.91,"141,504.00","5,505,920.64","5,505,920.64",Industriales,2570200,US5745991068,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
PH,PARKER-HANNIFIN CORP,Equity,0.05,169.99,"32,384.00","5,504,956.16","5,504,956.16",Industriales,2671501,US7010941042,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
FITB,FIFTH THIRD BANCORP,Equity,0.05,28.41,"193,600.00","5,500,176.00","5,500,176.00",Financieros,2336747,US3167731005,NASDAQ,Estados Unidos,USD,USD,1.00
MAA,MID AMERICA APARTMENT COMMUNITIES,Equity,0.05,108.25,"50,688.00","5,486,976.00","5,486,976.00",Bienes Raíces,2589132,US59522J1034,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
B3SA3,B3 BRASIL BOLSA BALCAO SA,Equity,0.05,8.65,"633,600.00","5,482,838.59","5,482,838.59",Financieros,BG36ZK1,BRB3SAACNOR6,XBSP,Brasil,USD,BRL,3.83
FER,FERROVIAL SA,Equity,0.05,23.31,"235,136.00","5,480,991.71","5,480,991.71",Industriales,B038516,ES0118900010,Bolsa De Madrid,España,USD,EUR,0.88
STJ,ST JAMESS PLACE PLC,Equity,0.05,13.81,"396,352.00","5,472,700.99","5,472,700.99",Financieros,0766937,GB0007669376,London Stock Exchange,Reino Unido,USD,GBP,0.75
MCK,MCKESSON CORP,Equity,0.05,117.72,"46,464.00","5,469,742.08","5,469,742.08",Cuidado de la Salud,2378534,US58155Q1031,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
CNC,CENTENE CORP,Equity,0.05,59.38,"92,016.00","5,463,910.08","5,463,910.08",Cuidado de la Salud,2807061,US15135B1017,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
WAT,WATER CORP,Equity,0.05,242.49,"22,528.00","5,462,814.72","5,462,814.72",Cuidado de la Salud,2937689,US9418481035,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
9504,CHUGOKU ELECTRIC POWER INC,Equity,0.05,12.93,"422,400.00","5,459,591.84","5,459,591.84",Servicios,6195900,JP3522200009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
WELL,WELLTOWER INC,Equity,0.05,77.88,"69,698.00","5,428,080.24","5,428,080.24",Bienes Raíces,BYVYHH4,US95040Q1040,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
HEI,HEIDELBERGCEMENT AG,Equity,0.05,73.43,"73,920.00","5,428,243.65","5,428,243.65",Materiales,5120679,DE0006047004,Xetra,Alemania,USD,EUR,0.88
ATAD,PJSC TATNEFT SPONSORED ADR REPRESE,Equity,0.05,66.80,"80,960.00","5,408,128.00","5,408,128.00",Energía,BYY37Q7,US8766292051,London Stock Exchange,Rusia,USD,USD,1.00
LNC,LINCOLN NATIONAL CORP,Equity,0.05,61.74,"87,378.00","5,394,717.72","5,394,717.72",Financieros,2516378,US5341871094,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
VFC,VF CORP,Equity,0.05,84.94,"63,360.00","5,381,798.40","5,381,798.40",Consumo discrecional,2928683,US9182041080,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
5108,BRIDGESTONE CORP,Equity,0.05,38.17,"140,800.00","5,373,891.87","5,373,891.87",Consumo discrecional,6132101,JP3830800003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9506,TOHOKU ELECTRIC POWER INC,Equity,0.05,12.71,"422,400.00","5,368,850.70","5,368,850.70",Servicios,6895266,JP3605400005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SAMPO,SAMPO,Equity,0.05,48.02,"111,232.00","5,341,529.27","5,341,529.27",Financieros,5226038,FI0009003305,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
BXP,BOSTON PROPERTIES REIT INC,Equity,0.05,135.27,"39,424.00","5,332,884.48","5,332,884.48",Bienes Raíces,2019479,US1011211018,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
ESS,ESSEX PROPERTY TRUST REIT INC,Equity,0.05,290.93,"18,304.00","5,325,182.72","5,325,182.72",Bienes Raíces,2316619,US2971781057,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
HAL,HALLIBURTON,Equity,0.05,28.47,"186,560.00","5,311,363.20","5,311,363.20",Energía,2405302,US4062161017,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
7011,MITSUBISHI HEAVY INDUSTRIES LTD,Equity,0.05,41.02,"129,400.00","5,308,272.47","5,308,272.47",Industriales,6597067,JP3900000005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AVB,AVALONBAY COMMUNITIES REIT INC,Equity,0.05,200.07,"26,422.00","5,286,249.54","5,286,249.54",Bienes Raíces,2131179,US0534841012,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
SAND,SANDVIK,Equity,0.05,16.52,"319,616.00","5,278,953.25","5,278,953.25",Industriales,B1VQ252,SE0000667891,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
ORK,ORKLA,Equity,0.05,7.98,"661,760.00","5,278,039.20","5,278,039.20",Productos básicos de consumo,B1VQF42,NO0003733800,Oslo Bors Asa,Noruega,USD,NOK,8.58
BXB,BRAMBLES LTD,Equity,0.05,8.38,"629,376.00","5,274,682.88","5,274,682.88",Industriales,B1FJ0C0,AU000000BXB1,Asx - All Markets,Australia,USD,AUD,1.42
BT.A,BT GROUP PLC,Equity,0.05,2.94,"1,793,792.00","5,265,753.55","5,265,753.55",Comunicación,3091357,GB0030913577,London Stock Exchange,Reino Unido,USD,GBP,0.75
FRE,FRESENIUS SE AND CO KGAA,Equity,0.05,54.97,"95,744.00","5,263,409.93","5,263,409.93",Cuidado de la Salud,4352097,DE0005785604,Xetra,Alemania,USD,EUR,0.88
2454,MEDIATEK INC,Equity,0.05,8.82,"596,000.00","5,255,646.88","5,255,646.88",Tecnología de la Información,6372480,TW0002454006,Taiwan Stock Exchange,Taiwán,USD,TWD,30.90
CDNS,CADENCE DESIGN SYSTEMS INC,Equity,0.05,61.16,"85,888.00","5,252,910.08","5,252,910.08",Tecnología de la Información,2302232,US1273871087,NASDAQ,Estados Unidos,USD,USD,1.00
NVTK,PAO NOVATEK GDR,Equity,0.05,169.50,"30,976.00","5,250,432.00","5,250,432.00",Energía,B0DK750,US6698881090,London Stock Exchange,Rusia,USD,USD,1.00
SLM,SANLAM LTD,Equity,0.05,5.05,"1,039,658.00","5,249,102.81","5,249,102.81",Financieros,B0L6750,ZAE000070660,Johannesburg Stock Exchange,Sudáfrica,USD,ZAR,14.50
SYF,SYNCHRONY FINANCIAL,Equity,0.05,32.84,"159,808.00","5,248,094.72","5,248,094.72",Financieros,BP96PS6,US87165B1035,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
CSGP,COSTAR GROUP INC,Equity,0.05,465.67,"11,264.00","5,245,306.88","5,245,306.88",Industriales,2262864,US22160N1090,NASDAQ,Estados Unidos,USD,USD,1.00
RCI.B,ROGERS COMMUNICATIONS NON-VOTING I,Equity,0.05,54.37,"96,448.00","5,243,416.11","5,243,416.11",Comunicación,2169051,CA7751092007,Toronto Stock Exchange,Canadá,USD,CAD,1.33
RR.,ROLLS-ROYCE HOLDINGS PLC,Equity,0.05,11.94,"438,592.00","5,235,079.64","5,235,079.64",Industriales,B63H849,GB00B63H8491,London Stock Exchange,Reino Unido,USD,GBP,0.75
ATD.B,ALIMENTATION COUCHE TARD SUB VOTIN,Equity,0.05,56.04,"93,328.00","5,230,096.77","5,230,096.77",Productos básicos de consumo,2011646,CA01626P4033,Toronto Stock Exchange,Canadá,USD,CAD,1.33
LLL,L3 TECHNOLOGIES INC,Equity,0.05,206.07,"25,344.00","5,222,638.08","5,222,638.08",Industriales,BYZGYC0,US5024131071,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
005935,SAMSUNG ELECTRONICS NON VOTING PRE,Equity,0.05,30.85,"168,960.00","5,211,597.78","5,211,597.78",Tecnología de la Información,6773812,KR7005931001,Korea Exchange (Stock Market),Corea del Sur,USD,KRW,"1,134.70"
SJR.B,SHAW COMMUNICATIONS INC CLASS B,Equity,0.05,20.71,"251,570.00","5,208,805.45","5,208,805.45",Comunicación,2801836,CA82028K2002,Toronto Stock Exchange,Canadá,USD,CAD,1.33
VNO,VORNADO REALTY TRUST REIT,Equity,0.05,68.46,"75,922.00","5,197,620.12","5,197,620.12",Bienes Raíces,2933632,US9290421091,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
MTB,M&T BANK CORP,Equity,0.05,173.33,"29,912.00","5,184,646.96","5,184,646.96",Financieros,2340168,US55261F1049,New York Stock Exchange Inc.,Estados Unidos,USD,USD,1.00
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.05,368.16,"14,080.00","5,183,692.80","5,183,692.80",Consumo discrecional,B65LWX6,US67103H1077,NASDAQ,Estados Unidos,USD,USD,1.00
GBP,GBP CASH,Cash,0.05,132.83,"3,884,175.00","5,159,349.00","5,159,349.00",Liquidez,--,--,--,Reino Unido,USD,GBP,0.75
