14-mar-2019,,,,,,,,,,,,,,,
iShares Core MSCI EAFE ETF,,,,,,,,,,,,,,,
Inception Date,18-oct-2012,,,,,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,,,,,
Total Net Assets,"USD 58,729,535,154.33",,,,,,,,,,,,,,
Number of Securities,"2,476.00",,,,,,,,,,,,,,
Share,"964,800,000.00",,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores,País,Moneda,Mercado de divisas,Tipo de Cambio
ITRK,INTERTEK GROUP PLC,Equity,0.06,61.67,"579,946.00","35,766,991.68","35,766,991.68",Industriales,3163836,GB0031638363,London Stock Exchange,Reino Unido,USD,GBP,0.75
SGE,SAGE GROUP PLC,Equity,0.06,8.96,"3,987,266.00","35,718,148.93","35,718,148.93",Tecnología de la Información,B8C3BL0,GB00B8C3BL03,London Stock Exchange,Reino Unido,USD,GBP,0.75
NXT,NEXT PLC,Equity,0.06,68.91,"516,850.00","35,617,272.64","35,617,272.64",Consumo discrecional,3208986,GB0032089863,London Stock Exchange,Reino Unido,USD,GBP,0.75
1928,SEKISUI HOUSE LTD,Equity,0.06,15.86,"2,232,200.00","35,395,115.47","35,395,115.47",Consumo discrecional,6793906,JP3420600003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9502,CHUBU ELECTRIC POWER INC,Equity,0.06,15.87,"2,224,800.00","35,317,604.73","35,317,604.73",Servicios,6195609,JP3526600006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
EDP,EDP ENERGIAS DE PORTUGAL SA,Equity,0.06,3.79,"9,285,922.00","35,155,358.99","35,155,358.99",Servicios,4103596,PTEDP0AM0009,Nyse Euronext - Euronext Lisbon,Portugal,USD,EUR,0.88
9843,NITORI HOLDINGS LTD,Equity,0.06,122.00,"287,900.00","35,124,212.32","35,124,212.32",Consumo discrecional,6644800,JP3756100008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
6,POWER ASSETS HOLDINGS LTD,Equity,0.06,6.97,"5,030,500.00","35,085,557.87","35,085,557.87",Servicios,6435327,HK0006000050,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
UMI,UMICORE SA,Equity,0.06,45.46,"769,394.00","34,973,107.80","34,973,107.80",Materiales,BF44466,BE0974320526,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
ATCO B,ATLAS COPCO CLASS B,Equity,0.06,24.74,"1,401,732.00","34,678,755.48","34,678,755.48",Industriales,BD97BS7,SE0011166628,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
ALL,ARISTOCRAT LEISURE LTD,Equity,0.06,16.20,"2,139,282.00","34,649,494.89","34,649,494.89",Consumo discrecional,6253983,AU000000ALL7,Asx - All Markets,Australia,USD,AUD,1.42
NTGY,NATURGY ENERGY SA,Equity,0.06,27.67,"1,252,015.00","34,647,531.93","34,647,531.93",Servicios,5650422,ES0116870314,Bolsa De Madrid,España,USD,EUR,0.88
ASX,ASX LTD,Equity,0.06,48.88,"708,461.00","34,629,461.39","34,629,461.39",Financieros,6129222,AU000000ASX7,Asx - All Markets,Australia,USD,AUD,1.42
CCL,CARNIVAL PLC,Equity,0.06,54.49,"634,938.00","34,595,781.72","34,595,781.72",Consumo discrecional,3121522,GB0031215220,London Stock Exchange,Reino Unido,USD,GBP,0.75
BEI,BEIERSDORF AG,Equity,0.06,98.19,"350,823.00","34,447,621.55","34,447,621.55",Productos básicos de consumo,5107401,DE0005200000,Xetra,Alemania,USD,EUR,0.88
ABN,ABN AMRO GROUP NV,Equity,0.06,22.95,"1,494,994.00","34,307,324.14","34,307,324.14",Financieros,BYQP136,NL0011540547,Euronext Amsterdam,Holanda,USD,EUR,0.88
1605,INPEX CORP,Equity,0.06,9.32,"3,674,600.00","34,239,693.88","34,239,693.88",Energía,B10RB15,JP3294460005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
1878,DAITO TRUST CONSTRUCTION LTD,Equity,0.06,133.55,"255,900.00","34,174,973.15","34,174,973.15",Bienes Raíces,6250508,JP3486800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
PSN,PERSIMMON PLC,Equity,0.06,30.09,"1,134,163.00","34,122,422.35","34,122,422.35",Consumo discrecional,0682538,GB0006825383,London Stock Exchange,Reino Unido,USD,GBP,0.75
TLS,TELSTRA CORPORATION LTD,Equity,0.06,2.30,"14,789,481.00","34,041,288.58","34,041,288.58",Comunicación,6087289,AU000000TLS2,Asx - All Markets,Australia,USD,AUD,1.42
AGN,AEGON NV,Equity,0.06,5.21,"6,487,099.00","33,806,702.31","33,806,702.31",Financieros,5927375,NL0000303709,Euronext Amsterdam,Holanda,USD,EUR,0.88
4188,MITSUBISHI CHEMICAL CORP,Equity,0.06,7.18,"4,697,000.00","33,718,170.43","33,718,170.43",Materiales,B0JQTJ0,JP3897700005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UHR,THE SWATCH GROUP AG,Equity,0.06,292.30,"114,847.00","33,569,694.06","33,569,694.06",Consumo discrecional,7184725,CH0012255151,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
66,MTR CORP LTD,Equity,0.06,6.08,"5,523,000.00","33,560,353.89","33,560,353.89",Industriales,6290054,HK0066009694,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
9501,TOKYO ELECTRIC POWER HOLDINGS INC,Equity,0.06,6.27,"5,343,000.00","33,525,268.53","33,525,268.53",Servicios,6895404,JP3585800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ATO,ATOS,Equity,0.06,94.60,"354,074.00","33,494,003.93","33,494,003.93",Tecnología de la Información,5654781,FR0000051732,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
TEMN,TEMENOS AG,Equity,0.06,146.35,"228,475.00","33,437,030.22","33,437,030.22",Tecnología de la Información,7147892,CH0012453913,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
H78,HONGKONG LAND HOLDINGS LTD,Equity,0.06,7.42,"4,482,700.00","33,261,634.00","33,261,634.00",Bienes Raíces,6434915,BMG4587L1090,Singapore Exchange,Hong Kong,USD,USD,1.00
8308,RESONA HOLDINGS INC,Equity,0.06,4.39,"7,566,100.00","33,198,193.88","33,198,193.88",Financieros,6421553,JP3500610005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
ORG,ORIGIN ENERGY LTD,Equity,0.06,5.13,"6,466,083.00","33,190,297.35","33,190,297.35",Energía,6214861,AU000000ORG5,Asx - All Markets,Australia,USD,AUD,1.42
AGS,AGEAS NV,Equity,0.06,49.57,"669,212.00","33,172,994.43","33,172,994.43",Financieros,B86S2N0,BE0974264930,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
QIA,QIAGEN NV,Equity,0.06,39.85,"831,943.00","33,151,566.24","33,151,566.24",Cuidado de la Salud,BYXS699,NL0012169213,Deutsche Boerse Xetra,Alemania,USD,EUR,0.88
6645,OMRON CORP,Equity,0.06,47.35,"699,500.00","33,121,688.15","33,121,688.15",Tecnología de la Información,6659428,JP3197800000,Tokyo Stock Exchange,Japón,USD,JPY,111.72
669,TECHTRONIC INDUSTRIES LTD,Equity,0.06,6.43,"5,120,500.00","32,941,005.99","32,941,005.99",Consumo discrecional,B0190C7,HK0669013440,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
COL,COLES GROUP LTD,Equity,0.06,7.94,"4,125,986.00","32,772,964.67","32,772,964.67",Productos básicos de consumo,BYWR0T5,AU0000030678,Asx - All Markets,Australia,USD,AUD,1.42
STO,SANTOS LTD,Equity,0.06,4.93,"6,633,949.00","32,693,619.85","32,693,619.85",Energía,6776703,AU000000STO6,Asx - All Markets,Australia,USD,AUD,1.42
4324,DENTSU INC,Equity,0.06,41.67,"783,900.00","32,662,500.00","32,662,500.00",Comunicación,6416281,JP3551520004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8951,NIPPON BUILDING FUND REIT INC,Equity,0.06,"6,552.09","4,958.00","32,485,284.64","32,485,284.64",Bienes Raíces,6396800,JP3027670003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
3402,TORAY INDUSTRIES INC,Equity,0.06,6.49,"5,000,700.00","32,474,112.51","32,474,112.51",Materiales,6897143,JP3621000003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
CNA,CENTRICA PLC,Equity,0.06,1.60,"20,237,573.00","32,459,493.62","32,459,493.62",Servicios,B033F22,GB00B033F229,London Stock Exchange,Reino Unido,USD,GBP,0.75
DXS,DEXUS STAPLED UNITS,Equity,0.06,8.78,"3,681,841.00","32,338,574.15","32,338,574.15",Bienes Raíces,B033YN6,AU000000DXS1,Asx - All Markets,Australia,USD,AUD,1.42
6701,NEC CORP,Equity,0.06,34.10,"944,500.00","32,210,392.05","32,210,392.05",Tecnología de la Información,6640400,JP3733000008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
EDF,ELECTRICITE DE FRANCE SA,Equity,0.05,14.66,"2,174,402.00","31,868,653.79","31,868,653.79",Servicios,B0NJJ17,FR0010242511,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
1997,WHARF REAL ESTATE INVESTMENT COMPA,Equity,0.05,7.32,"4,349,000.00","31,828,234.57","31,828,234.57",Bienes Raíces,BF0GWS4,KYG9593A1040,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
8697,JAPAN EXCHANGE GROUP INC,Equity,0.05,16.94,"1,878,000.00","31,804,296.46","31,804,296.46",Financieros,6743882,JP3183200009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
REE,RED ELECTRICA SA,Equity,0.05,21.74,"1,461,469.00","31,778,482.63","31,778,482.63",Servicios,BD6FXN3,ES0173093024,Bolsa De Madrid,España,USD,EUR,0.88
7832,BANDAI NAMCO HOLDINGS INC,Equity,0.05,43.64,"727,500.00","31,745,099.36","31,745,099.36",Consumo discrecional,B0JDQD4,JP3778630008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
MAERSK B,A P MOLLER MAERSK B,Equity,0.05,"1,325.46","23,781.00","31,520,677.12","31,520,677.12",Industriales,4253048,DK0010244508,Omx Nordic Exchange Copenhagen A/S,Dinamarca,USD,DKK,6.60
TRN,TERNA RETE ELETTRICA NAZIONALE,Equity,0.05,6.22,"5,033,411.00","31,306,487.10","31,306,487.10",Servicios,B01BN57,IT0003242622,Borsa Italiana,Italia,USD,EUR,0.88
CBK,COMMERZBANK AG,Equity,0.05,7.91,"3,954,725.00","31,294,332.13","31,294,332.13",Financieros,B90LKT4,DE000CBK1001,Xetra,Alemania,USD,EUR,0.88
ADEN,ADECCO GROUP AG,Equity,0.05,52.84,"591,988.00","31,283,511.41","31,283,511.41",Industriales,7110720,CH0012138605,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
PSON,PEARSON PLC,Equity,0.05,10.99,"2,840,931.00","31,222,837.95","31,222,837.95",Comunicación,0677608,GB0006776081,London Stock Exchange,Reino Unido,USD,GBP,0.75
SCHP,SCHINDLER HOLDING PAR AG,Equity,0.05,213.65,"146,086.00","31,211,165.91","31,211,165.91",Industriales,B11TCY0,CH0024638196,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
STMN,STRAUMANN HOLDING AG,Equity,0.05,806.91,"38,660.00","31,195,111.75","31,195,111.75",Cuidado de la Salud,7156832,CH0012280076,SIX Swiss Exchange,Suiza,USD,CHF,1.00
J37,JARDINE STRATEGIC HOLDINGS LTD,Equity,0.05,37.67,"823,700.00","31,028,779.00","31,028,779.00",Industriales,6472960,BMG507641022,Singapore Exchange,Hong Kong,USD,USD,1.00
SWMA,SWEDISH MATCH,Equity,0.05,47.63,"651,059.00","31,012,128.77","31,012,128.77",Productos básicos de consumo,5048566,SE0000310336,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
SGRO,SEGRO REIT PLC,Equity,0.05,8.89,"3,487,073.00","31,005,798.47","31,005,798.47",Bienes Raíces,B5ZN1N8,GB00B5ZN1N88,London Stock Exchange,Reino Unido,USD,GBP,0.75
9005,TOKYU CORP,Equity,0.05,17.22,"1,793,200.00","30,881,818.83","30,881,818.83",Industriales,6896548,JP3574200006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
MNDI,MONDI PLC,Equity,0.05,23.21,"1,329,356.00","30,857,067.97","30,857,067.97",Materiales,B1CRLC4,GB00B1CRLC47,London Stock Exchange,Reino Unido,USD,GBP,0.75
6988,NITTO DENKO CORP,Equity,0.05,51.39,"599,600.00","30,811,883.28","30,811,883.28",Materiales,6641801,JP3684000007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
DCC,DCC PLC,Equity,0.05,84.21,"364,502.00","30,696,251.62","30,696,251.62",Industriales,0242493,IE0002424939,London Stock Exchange,Reino Unido,USD,GBP,0.75
RTO,RENTOKIL INITIAL PLC,Equity,0.05,4.59,"6,646,775.00","30,503,888.31","30,503,888.31",Industriales,B082RF1,GB00B082RF11,London Stock Exchange,Reino Unido,USD,GBP,0.75
SOLB,SOLVAY SA,Equity,0.05,113.61,"268,069.00","30,455,379.41","30,455,379.41",Materiales,4821100,BE0003470755,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
288,WH GROUP LTD,Equity,0.05,0.95,"32,050,000.00","30,457,901.01","30,457,901.01",Productos básicos de consumo,BLLHKZ1,KYG960071028,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
SLA,STANDARD LIFE ABERDEEN PLC,Equity,0.05,3.40,"8,962,843.00","30,430,060.18","30,430,060.18",Financieros,BF8Q6K6,GB00BF8Q6K64,London Stock Exchange,Reino Unido,USD,GBP,0.75
BDEV,BARRATT DEVELOPMENTS PLC,Equity,0.05,8.13,"3,741,401.00","30,404,642.64","30,404,642.64",Consumo discrecional,0081180,GB0000811801,London Stock Exchange,Reino Unido,USD,GBP,0.75
2267,YAKULT HONSHA LTD,Equity,0.05,69.28,"438,800.00","30,400,214.82","30,400,214.82",Productos básicos de consumo,6985112,JP3931600005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9042,HANKYU HANSHIN HOLDINGS INC,Equity,0.05,36.65,"828,200.00","30,356,954.89","30,356,954.89",Industriales,6408664,JP3774200004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
GALP,GALP ENERGIA SGPS SA,Equity,0.05,16.61,"1,827,271.00","30,344,229.59","30,344,229.59",Energía,B1FW751,PTGAL0AM0009,Nyse Euronext - Euronext Lisbon,Portugal,USD,EUR,0.88
5411,JFE HOLDINGS INC,Equity,0.05,17.20,"1,763,400.00","30,329,154.14","30,329,154.14",Materiales,6543792,JP3386030005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
HNR1,HANNOVER RUECK,Equity,0.05,146.62,"206,327.00","30,251,533.72","30,251,533.72",Financieros,4511809,DE0008402215,Xetra,Alemania,USD,EUR,0.88
OCDO,OCADO GROUP PLC,Equity,0.05,14.64,"2,060,937.00","30,181,407.35","30,181,407.35",Consumo discrecional,B3MBS74,GB00B3MBS747,London Stock Exchange,Reino Unido,USD,GBP,0.75
CRDA,CRODA INTERNATIONAL PLC,Equity,0.05,64.58,"463,130.00","29,909,836.65","29,909,836.65",Materiales,BYZWX76,GB00BYZWX769,London Stock Exchange,Reino Unido,USD,GBP,0.75
LAND,LAND SECURITIES GROUP REIT PLC,Equity,0.05,12.01,"2,482,898.00","29,820,818.12","29,820,818.12",Bienes Raíces,BYW0PQ6,GB00BYW0PQ60,London Stock Exchange,Reino Unido,USD,GBP,0.75
APA,APA GROUP UNITS,Equity,0.05,6.95,"4,283,749.00","29,761,483.26","29,761,483.26",Servicios,6247306,AU000000APA1,Asx - All Markets,Australia,USD,AUD,1.42
OMV,OMV AG,Equity,0.05,53.18,"557,735.00","29,658,321.61","29,658,321.61",Energía,4651459,AT0000743059,Wiener Boerse Ag,Austria,USD,EUR,0.88
8601,DAIWA SECURITIES GROUP INC,Equity,0.05,5.09,"5,817,200.00","29,601,487.65","29,601,487.65",Financieros,6251448,JP3502200003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
9064,YAMATO HOLDINGS LTD,Equity,0.05,26.32,"1,122,400.00","29,541,865.38","29,541,865.38",Industriales,6985565,JP3940000007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
HLMA,HALMA PLC,Equity,0.05,21.73,"1,358,225.00","29,515,571.18","29,515,571.18",Tecnología de la Información,0405207,GB0004052071,London Stock Exchange,Reino Unido,USD,GBP,0.75
EN,BOUYGUES SA,Equity,0.05,35.95,"812,427.00","29,205,377.65","29,205,377.65",Industriales,4002121,FR0000120503,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
9041,KINTETSU GROUP HOLDINGS LTD,Equity,0.05,45.65,"639,200.00","29,179,377.01","29,179,377.01",Industriales,6492968,JP3260800002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
GRF,GRIFOLS SA CLASS A,Equity,0.05,26.93,"1,082,349.00","29,144,756.79","29,144,756.79",Cuidado de la Salud,BYY3DX6,ES0171996087,Bolsa De Madrid,España,USD,EUR,0.88
TWE,TREASURY WINE ESTATES LTD,Equity,0.05,10.95,"2,660,600.00","29,135,792.93","29,135,792.93",Productos básicos de consumo,B61JC67,AU000000TWE9,Asx - All Markets,Australia,USD,AUD,1.42
MONC,MONCLER,Equity,0.05,40.91,"711,852.00","29,122,566.85","29,122,566.85",Consumo discrecional,BGLP232,IT0004965148,Borsa Italiana,Italia,USD,EUR,0.88
TW.,TAYLOR WIMPEY PLC,Equity,0.05,2.42,"11,994,995.00","29,021,871.81","29,021,871.81",Consumo discrecional,0878230,GB0008782301,London Stock Exchange,Reino Unido,USD,GBP,0.75
JMAT,JOHNSON MATTHEY PLC,Equity,0.05,41.66,"692,932.00","28,864,420.61","28,864,420.61",Materiales,BZ4BQC7,GB00BZ4BQC70,London Stock Exchange,Reino Unido,USD,GBP,0.75
ADYEN,ADYEN NV,Equity,0.05,767.92,"37,549.00","28,834,428.51","28,834,428.51",Tecnología de la Información,BZ1HM42,NL0012969182,Euronext Amsterdam,Holanda,USD,EUR,0.88
12,HENDERSON LAND DEVELOPMENT LTD,Equity,0.05,5.68,"5,046,519.00","28,672,124.97","28,672,124.97",Bienes Raíces,6420538,HK0012000102,Hong Kong Exchanges And Clearing Ltd,Hong Kong,USD,HKD,7.85
BNR,BRENNTAG AG,Equity,0.05,52.75,"542,104.00","28,594,249.64","28,594,249.64",Industriales,B4YVF56,DE000A1DAHH0,Xetra,Alemania,USD,EUR,0.88
9532,OSAKA GAS LTD,Equity,0.05,20.57,"1,388,800.00","28,566,616.54","28,566,616.54",Servicios,6661768,JP3180400008,Tokyo Stock Exchange,Japón,USD,JPY,111.72
AC,ACCOR SA,Equity,0.05,42.34,"674,307.00","28,547,024.54","28,547,024.54",Consumo discrecional,5852842,FR0000120404,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
BALN,BALOISE HOLDING AG,Equity,0.05,161.28,"176,399.00","28,450,035.34","28,450,035.34",Financieros,7124594,CH0012410517,SIX Swiss Exchange,Suiza,USD,CHF,1.00
6201,TOYOTA INDUSTRIES CORP,Equity,0.05,50.93,"555,400.00","28,287,021.12","28,287,021.12",Consumo discrecional,6900546,JP3634600005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
4528,ONO PHARMACEUTICAL LTD,Equity,0.05,20.17,"1,402,600.00","28,291,792.88","28,291,792.88",Cuidado de la Salud,6660107,JP3197600004,Tokyo Stock Exchange,Japón,USD,JPY,111.72
OSH,OIL SEARCH LTD,Equity,0.05,5.65,"5,006,470.00","28,278,545.15","28,278,545.15",Energía,6657604,PG0008579883,Asx - All Markets,Australia,USD,AUD,1.42
LISN,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Equity,0.05,"75,762.86",373.00,"28,259,545.02","28,259,545.02",Productos básicos de consumo,5962309,CH0010570759,SIX Swiss Exchange,Suiza,USD,CHF,1.00
NICE,NICE LTD,Equity,0.05,116.75,"240,887.00","28,122,743.96","28,122,743.96",Tecnología de la Información,6647133,IL0002730112,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
POLI,BANK HAPOALIM BM,Equity,0.05,6.93,"4,050,845.00","28,060,815.87","28,060,815.87",Financieros,6075808,IL0006625771,Tel Aviv Stock Exchange,Israel,USD,ILS,3.61
LEG,LEG IMMOBILIEN N AG,Equity,0.05,117.68,"235,599.00","27,725,253.80","27,725,253.80",Bienes Raíces,B9G6L89,DE000LEG1110,Xetra,Alemania,USD,EUR,0.88
ELE,ENDESA SA,Equity,0.05,25.51,"1,086,490.00","27,720,984.54","27,720,984.54",Servicios,5271782,ES0130670112,Bolsa De Madrid,España,USD,EUR,0.88
7532,PAN PACIFIC INTERNATIONAL HOLDINGS,Equity,0.05,63.46,"436,800.00","27,720,300.75","27,720,300.75",Consumo discrecional,6269861,JP3639650005,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UU.,UNITED UTILITIES GROUP PLC,Equity,0.05,11.33,"2,434,262.00","27,581,159.73","27,581,159.73",Servicios,B39J2M4,GB00B39J2M42,London Stock Exchange,Reino Unido,USD,GBP,0.75
4755,RAKUTEN INC,Equity,0.05,8.67,"3,171,500.00","27,507,908.16","27,507,908.16",Consumo discrecional,6229597,JP3967200001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
SHL,SONIC HEALTHCARE LTD,Equity,0.05,17.23,"1,592,176.00","27,440,644.66","27,440,644.66",Cuidado de la Salud,6821120,AU000000SHL7,Asx - All Markets,Australia,USD,AUD,1.42
STERV,STORA ENSO CLASS R,Equity,0.05,13.46,"2,033,242.00","27,374,877.97","27,374,877.97",Materiales,5072673,FI0009005961,Nasdaq Omx Helsinki Ltd.,Finlandia,USD,EUR,0.88
YAR,YARA INTERNATIONAL,Equity,0.05,41.78,"653,036.00","27,282,764.95","27,282,764.95",Materiales,7751259,NO0010208051,Oslo Bors Asa,Noruega,USD,NOK,8.58
FGR,EIFFAGE SA,Equity,0.05,98.08,"276,980.00","27,165,600.68","27,165,600.68",Industriales,B13X013,FR0000130452,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
GPT,GPT GROUP STAPLED UNITS,Equity,0.05,4.38,"6,182,534.00","27,107,756.19","27,107,756.19",Bienes Raíces,6365866,AU000000GPT8,Asx - All Markets,Australia,USD,AUD,1.42
GBLB,GROUPE BRUXELLES LAMBERT NV,Equity,0.05,97.54,"276,490.00","26,967,514.64","26,967,514.64",Financieros,7097328,BE0003797140,Nyse Euronext - Euronext Brussels,Bélgica,USD,EUR,0.88
SCR,SCOR,Equity,0.05,44.48,"605,179.00","26,920,303.03","26,920,303.03",Financieros,B1LB9P6,FR0010411983,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
6586,MAKITA CORP,Equity,0.05,33.39,"805,000.00","26,876,566.42","26,876,566.42",Industriales,6555805,JP3862400003,Tokyo Stock Exchange,Japón,USD,JPY,111.72
8952,JAPAN REAL ESTATE INVESTMENT TRUST,Equity,0.05,"5,764.41","4,634.00","26,712,280.70","26,712,280.70",Bienes Raíces,6397580,JP3027680002,Tokyo Stock Exchange,Japón,USD,JPY,111.72
KRX,KINGSPAN GROUP PLC,Equity,0.05,48.27,"551,880.00","26,639,366.25","26,639,366.25",Industriales,4491235,IE0004927939,Irish Stock Exchange - All Market,Irlanda,USD,EUR,0.88
FR,VALEO SA,Equity,0.05,30.01,"886,300.00","26,600,918.52","26,600,918.52",Consumo discrecional,BDC5ST8,FR0013176526,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
COH,COCHLEAR LTD,Equity,0.05,127.07,"209,286.00","26,594,993.13","26,594,993.13",Cuidado de la Salud,6211798,AU000000COH5,Asx - All Markets,Australia,USD,AUD,1.42
FMG,FORTESCUE METALS GROUP LTD,Equity,0.05,4.63,"5,727,840.00","26,529,567.79","26,529,567.79",Materiales,6086253,AU000000FMG4,Asx - All Markets,Australia,USD,AUD,1.42
ATM,THE A2 MILK COMPANY LTD,Equity,0.05,9.69,"2,733,345.00","26,495,273.86","26,495,273.86",Productos básicos de consumo,6287250,NZATME0002S8,New Zealand Exchange Ltd,Nueva Zelanda,USD,NZD,1.47
SMIN,SMITHS GROUP PLC,Equity,0.05,18.76,"1,411,327.00","26,479,652.36","26,479,652.36",Industriales,B1WY233,GB00B1WY2338,London Stock Exchange,Reino Unido,USD,GBP,0.75
STJ,ST JAMESS PLACE PLC,Equity,0.05,13.81,"1,905,955.00","26,316,813.88","26,316,813.88",Financieros,0766937,GB0007669376,London Stock Exchange,Reino Unido,USD,GBP,0.75
8028,FAMILYMART UNY HOLDINGS LTD,Equity,0.05,28.06,"937,300.00","26,301,785.71","26,301,785.71",Productos básicos de consumo,6331276,JP3802600001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
BOL,BOLIDEN,Equity,0.05,26.38,"996,954.00","26,302,101.53","26,302,101.53",Materiales,BDFD9D0,SE0011088665,Nasdaq Omx Nordic,Suecia,USD,SEK,9.31
7202,ISUZU MOTORS LTD,Equity,0.05,13.22,"1,989,800.00","26,297,347.83","26,297,347.83",Consumo discrecional,6467104,JP3137200006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
LISP,CHOCOLADEFABRIKEN LINDT & SPRUENGL,Equity,0.05,"6,695.21","3,923.00","26,265,294.44","26,265,294.44",Productos básicos de consumo,5962280,CH0010570767,SIX Swiss Exchange,Suiza,USD,CHF,1.00
4689,YAHOO JAPAN CORP,Equity,0.04,2.51,"10,447,300.00","26,183,709.27","26,183,709.27",Comunicación,6084848,JP3933800009,Tokyo Stock Exchange,Japón,USD,JPY,111.72
UBI,UBISOFT ENTERTAINMENT SA CAT A,Equity,0.04,81.66,"320,224.00","26,150,679.23","26,150,679.23",Comunicación,B1L3CS6,FR0000054470,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
AT1,AROUNDTOWN PROPERTY HOLDINGS SA,Equity,0.04,8.59,"3,026,614.00","26,002,912.05","26,002,912.05",Bienes Raíces,BF0CK44,LU1673108939,Xetra,Alemania,USD,EUR,0.88
6506,YASKAWA ELECTRIC CORP,Equity,0.04,29.09,"893,800.00","26,001,163.62","26,001,163.62",Tecnología de la Información,6986041,JP3932000007,Tokyo Stock Exchange,Japón,USD,JPY,111.72
KNIN,KUEHNE UND NAGEL INTERNATIONAL AG,Equity,0.04,135.50,"191,336.00","25,925,461.30","25,925,461.30",Industriales,B142S60,CH0025238863,Six Swiss Exchange Ag,Suiza,USD,CHF,1.00
LI,KLEPIERRE REIT SA,Equity,0.04,34.95,"740,847.00","25,895,205.99","25,895,205.99",Bienes Raíces,7582556,FR0000121964,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
BLND,BRITISH LAND REIT PLC,Equity,0.04,7.98,"3,246,017.00","25,887,353.02","25,887,353.02",Bienes Raíces,0136701,GB0001367019,London Stock Exchange,Reino Unido,USD,GBP,0.75
4005,SUMITOMO CHEMICAL LTD,Equity,0.04,4.74,"5,438,200.00","25,798,836.38","25,798,836.38",Materiales,6858560,JP3401400001,Tokyo Stock Exchange,Japón,USD,JPY,111.72
2801,KIKKOMAN CORP,Equity,0.04,47.89,"538,700.00","25,797,037.24","25,797,037.24",Productos básicos de consumo,6490809,JP3240400006,Tokyo Stock Exchange,Japón,USD,JPY,111.72
GET,GETLINK,Equity,0.04,15.24,"1,687,476.00","25,724,083.69","25,724,083.69",Industriales,B292JQ9,FR0010533075,Nyse Euronext - Euronext Paris,Francia,USD,EUR,0.88
