14-mar-2019,,,,,,,,,,,
iShares Edge MSCI Min Vol USA ETF,,,,,,,,,,,
Inception Date,18-oct-2011,,,,,,,,,,
Fund Holdings as of,14-mar-2019,,,,,,,,,,
Total Net Assets,"USD 23,977,890,742.00",,,,,,,,,,
Number of Securities,213.00,,,,,,,,,,
Share,"412,200,000.00",,,,,,,,,,
,,,,,,,,,,,
Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,SEDOL,ISIN,Bolsa de valores
COST,COSTCO WHOLESALE CORP,Equity,0.22,233.84,"221,372.00","51,765,628.48","51,765,628.48",Productos básicos de consumo,2701271,US22160K1051,NASDAQ
USD,USD CASH,Cash,0.22,100.00,"51,441,245.00","51,441,245.46","51,441,245.46",Liquidez,--,--,--
SJM,JM SMUCKER,Equity,0.21,103.85,"478,960.00","49,739,996.00","49,739,996.00",Productos básicos de consumo,2951452,US8326964058,New York Stock Exchange Inc.
ORLY,OREILLY AUTOMOTIVE INC,Equity,0.21,368.16,"134,389.00","49,476,654.24","49,476,654.24",Consumo discrecional,B65LWX6,US67103H1077,NASDAQ
DGX,QUEST DIAGNOSTICS INC,Equity,0.20,87.90,"551,663.00","48,491,177.70","48,491,177.70",Cuidado de la Salud,2702791,US74834L1008,New York Stock Exchange Inc.
ULTA,ULTA BEAUTY INC,Equity,0.20,312.51,"153,473.00","47,961,847.23","47,961,847.23",Consumo discrecional,B28TS42,US90384S3031,NASDAQ
GPC,GENUINE PARTS,Equity,0.20,107.10,"442,523.00","47,394,213.30","47,394,213.30",Consumo discrecional,2367480,US3724601055,New York Stock Exchange Inc.
CAG,CONAGRA BRANDS INC,Equity,0.19,23.09,"2,014,087.00","46,505,268.83","46,505,268.83",Productos básicos de consumo,2215460,US2058871029,New York Stock Exchange Inc.
VTR,VENTAS REIT INC,Equity,0.19,63.59,"711,663.00","45,254,650.17","45,254,650.17",Bienes Raíces,2927925,US92276F1003,New York Stock Exchange Inc.
INTU,INTUIT INC,Equity,0.19,256.77,"175,586.00","45,085,217.22","45,085,217.22",Tecnología de la Información,2459020,US4612021034,NASDAQ
WP,WORLDPAY INC CLASS A,Equity,0.19,97.49,"461,433.00","44,985,103.17","44,985,103.17",Tecnología de la Información,BF8D8T0,US9815581098,New York Stock Exchange Inc.
CINF,CINCINNATI FINANCIAL CORP,Equity,0.19,85.32,"525,165.00","44,807,077.80","44,807,077.80",Financieros,2196888,US1720621010,NASDAQ
SIRI,SIRIUS XM HOLDINGS INC,Equity,0.18,6.13,"7,099,995.00","43,522,969.35","43,522,969.35",Comunicación,BGLDK10,US82968B1035,NASDAQ
UHAL,AMERCO,Equity,0.18,376.30,"115,178.00","43,341,481.40","43,341,481.40",Industriales,2028174,US0235861004,NASDAQ
OXY,OCCIDENTAL PETROLEUM CORP,Equity,0.18,65.21,"651,641.00","42,493,509.61","42,493,509.61",Energía,2655408,US6745991058,New York Stock Exchange Inc.
ZAYO,ZAYO GROUP HOLDINGS INC,Equity,0.17,28.25,"1,456,381.00","41,142,763.25","41,142,763.25",Comunicación,BRJ3H07,US98919V1052,New York Stock Exchange Inc.
HAS,HASBRO INC,Equity,0.17,86.51,"458,015.00","39,622,877.65","39,622,877.65",Consumo discrecional,2414580,US4180561072,NASDAQ
WCN,WASTE CONNECTIONS INC,Equity,0.16,84.82,"461,273.00","39,125,175.86","39,125,175.86",Industriales,BYVG1F6,CA94106B1013,New York Stock Exchange Inc.
SNPS,SYNOPSYS INC,Equity,0.16,108.00,"354,613.00","38,298,204.00","38,298,204.00",Tecnología de la Información,2867719,US8716071076,NASDAQ
BMY,BRISTOL MYERS SQUIBB,Equity,0.15,49.89,"729,180.00","36,378,790.20","36,378,790.20",Cuidado de la Salud,2126335,US1101221083,New York Stock Exchange Inc.
DRE,DUKE REALTY REIT CORP,Equity,0.15,30.71,"1,183,670.00","36,350,505.70","36,350,505.70",Bienes Raíces,2284084,US2644115055,New York Stock Exchange Inc.
GD,GENERAL DYNAMICS CORP,Equity,0.15,169.59,"212,867.00","36,100,114.53","36,100,114.53",Industriales,2365161,US3695501086,New York Stock Exchange Inc.
FLIR,FLIR SYSTEMS INC,Equity,0.15,50.54,"703,511.00","35,555,445.94","35,555,445.94",Tecnología de la Información,2344717,US3024451011,NASDAQ
TMUS,T MOBILE US INC,Equity,0.15,72.34,"491,094.00","35,525,739.96","35,525,739.96",Comunicación,B94Q9V0,US8725901040,NASDAQ
LW,LAMB WESTON HOLDINGS INC,Equity,0.15,68.19,"518,958.00","35,387,746.02","35,387,746.02",Productos básicos de consumo,BDQZFJ3,US5132721045,New York Stock Exchange Inc.
ARMK,ARAMARK,Equity,0.15,29.86,"1,173,929.00","35,053,519.94","35,053,519.94",Consumo discrecional,BH3XG17,US03852U1060,New York Stock Exchange Inc.
INVH,INVITATION HOMES INC,Equity,0.14,23.86,"1,410,892.00","33,663,883.12","33,663,883.12",Bienes Raíces,BD81GW9,US46187W1071,New York Stock Exchange Inc.
IFF,INTERNATIONAL FLAVORS & FRAGRANCES,Equity,0.13,124.96,"257,929.00","32,230,807.84","32,230,807.84",Materiales,2464165,US4595061015,New York Stock Exchange Inc.
INTC,INTEL CORP,Equity,0.13,53.44,"574,436.00","30,697,859.84","30,697,859.84",Tecnología de la Información,2463247,US4581401001,NASDAQ
FNF,FIDELITY NATIONAL FINANCIAL INC,Equity,0.12,35.10,"846,628.00","29,716,642.80","29,716,642.80",Financieros,BNBRDD4,US31620R3030,New York Stock Exchange Inc.
SLB,SCHLUMBERGER NV,Equity,0.11,43.09,"622,525.00","26,824,602.25","26,824,602.25",Energía,2779201,AN8068571086,New York Stock Exchange Inc.
OKE,ONEOK INC,Equity,0.11,67.12,"397,611.00","26,687,650.32","26,687,650.32",Energía,2130109,US6826801036,New York Stock Exchange Inc.
LNT,ALLIANT ENERGY CORP,Equity,0.11,46.93,"559,507.00","26,257,663.51","26,257,663.51",Servicios,2973821,US0188021085,NASDAQ
HSIC,HENRY SCHEIN INC,Equity,0.11,59.10,"436,902.00","25,820,908.20","25,820,908.20",Cuidado de la Salud,2416962,US8064071025,NASDAQ
EQIX,EQUINIX REIT INC,Equity,0.10,440.48,"52,979.00","23,336,189.92","23,336,189.92",Bienes Raíces,BVLZX12,US29444U7000,NASDAQ
LBRDK,LIBERTY BROADBAND CORP SERIES C,Equity,0.09,91.66,"239,101.00","21,915,997.66","21,915,997.66",Comunicación,BRTLC06,US5303073051,NASDAQ
FB,FACEBOOK CLASS A INC,Equity,0.09,170.17,"128,134.00","21,804,562.78","21,804,562.78",Comunicación,B7TL820,US30303M1027,NASDAQ
AAP,ADVANCE AUTO PARTS INC,Equity,0.09,154.00,"139,993.00","21,558,922.00","21,558,922.00",Consumo discrecional,2822019,US00751Y1064,New York Stock Exchange Inc.
BFB,BROWN FORMAN CORP CLASS B,Equity,0.08,50.19,"402,286.00","20,190,734.34","20,190,734.34",Productos básicos de consumo,2146838,US1156372096,New York Stock Exchange Inc.
REG,REGENCY CENTERS REIT CORP,Equity,0.08,65.32,"287,951.00","18,808,959.32","18,808,959.32",Bienes Raíces,2726177,US7588491032,NASDAQ
LLL,L3 TECHNOLOGIES INC,Equity,0.07,206.07,"85,667.00","17,653,398.69","17,653,398.69",Industriales,BYZGYC0,US5024131071,New York Stock Exchange Inc.
BLL,BALL CORP,Equity,0.07,57.27,"303,190.00","17,363,691.30","17,363,691.30",Materiales,2073022,US0584981064,New York Stock Exchange Inc.
UPS,UNITED PARCEL SERVICE INC CLASS B,Equity,0.07,110.88,"154,405.00","17,120,426.40","17,120,426.40",Industriales,2517382,US9113121068,New York Stock Exchange Inc.
INGR,INGREDION INC,Equity,0.07,93.38,"182,348.00","17,027,656.24","17,027,656.24",Productos básicos de consumo,B7K24P7,US4571871023,New York Stock Exchange Inc.
WCG,WELLCARE HEALTHCARE PLANS INC,Equity,0.07,241.41,"70,313.00","16,974,261.33","16,974,261.33",Cuidado de la Salud,B01R258,US94946T1060,New York Stock Exchange Inc.
MTN,VAIL RESORTS INC,Equity,0.07,214.38,"78,713.00","16,874,492.94","16,874,492.94",Consumo discrecional,2954194,US91879Q1094,New York Stock Exchange Inc.
CDK,CDK GLOBAL INC,Equity,0.07,57.34,"282,648.00","16,207,036.32","16,207,036.32",Tecnología de la Información,BQXTWQ5,US12508E1010,NASDAQ
EIX,EDISON INTERNATIONAL,Equity,0.07,64.05,"252,047.00","16,143,610.35","16,143,610.35",Servicios,2829515,US2810201077,New York Stock Exchange Inc.
JWN,NORDSTROM INC,Equity,0.07,44.46,"357,826.00","15,908,943.96","15,908,943.96",Consumo discrecional,2641827,US6556641008,New York Stock Exchange Inc.
VAR,VARIAN MEDICAL SYSTEMS INC,Equity,0.07,136.31,"116,256.00","15,846,855.36","15,846,855.36",Cuidado de la Salud,2927516,US92220P1057,New York Stock Exchange Inc.
PPL,PPL CORP,Equity,0.07,32.59,"477,112.00","15,549,080.08","15,549,080.08",Servicios,2680905,US69351T1060,New York Stock Exchange Inc.
DTE,DTE ENERGY,Equity,0.06,124.38,"123,376.00","15,345,506.88","15,345,506.88",Servicios,2280220,US2333311072,New York Stock Exchange Inc.
EBAY,EBAY INC,Equity,0.06,36.35,"412,392.00","14,990,449.20","14,990,449.20",Consumo discrecional,2293819,US2786421030,NASDAQ
BXP,BOSTON PROPERTIES REIT INC,Equity,0.06,135.27,"108,933.00","14,735,366.91","14,735,366.91",Bienes Raíces,2019479,US1011211018,New York Stock Exchange Inc.
DLTR,DOLLAR TREE INC,Equity,0.06,100.65,"142,718.00","14,364,566.70","14,364,566.70",Consumo discrecional,2272476,US2567461080,NASDAQ
EXR,EXTRA SPACE STORAGE REIT INC,Equity,0.06,100.05,"141,312.00","14,138,265.60","14,138,265.60",Bienes Raíces,B02HWR9,US30225T1025,New York Stock Exchange Inc.
SRE,SEMPRA ENERGY,Equity,0.06,124.45,"112,563.00","14,008,465.35","14,008,465.35",Servicios,2138158,US8168511090,New York Stock Exchange Inc.
AWK,AMERICAN WATER WORKS INC,Equity,0.06,104.99,"132,627.00","13,924,508.73","13,924,508.73",Servicios,B2R3PV1,US0304201033,New York Stock Exchange Inc.
GIS,GENERAL MILLS INC,Equity,0.06,47.46,"288,418.00","13,688,318.28","13,688,318.28",Productos básicos de consumo,2367026,US3703341046,New York Stock Exchange Inc.
DELL,DELL TECHNOLOGIES INC CLASS C,Equity,0.06,57.18,"231,305.00","13,226,019.90","13,226,019.90",Tecnología de la Información,BHKD3S6,US24703L2025,New York Stock Exchange Inc.
DLR,DIGITAL REALTY TRUST REIT INC,Equity,0.05,115.37,"113,645.00","13,111,223.65","13,111,223.65",Bienes Raíces,B03GQS4,US2538681030,New York Stock Exchange Inc.
BG,BUNGE LTD,Equity,0.05,52.05,"251,501.00","13,090,627.05","13,090,627.05",Productos básicos de consumo,2788713,BMG169621056,New York Stock Exchange Inc.
TSN,TYSON FOODS INC CLASS A,Equity,0.05,64.88,"200,971.00","13,038,998.48","13,038,998.48",Productos básicos de consumo,2909730,US9024941034,New York Stock Exchange Inc.
TXN,TEXAS INSTRUMENT INC,Equity,0.05,107.10,"121,088.00","12,968,524.80","12,968,524.80",Tecnología de la Información,2885409,US8825081040,NASDAQ
HIG,HARTFORD FINANCIAL SERVICES GROUP,Equity,0.05,48.81,"264,107.00","12,891,062.67","12,891,062.67",Financieros,2476193,US4165151048,New York Stock Exchange Inc.
ZBH,ZIMMER BIOMET HOLDINGS INC,Equity,0.05,122.94,"103,756.00","12,755,762.64","12,755,762.64",Cuidado de la Salud,2783815,US98956P1021,New York Stock Exchange Inc.
Y,ALLEGHANY CORP,Equity,0.05,615.67,"20,037.00","12,336,179.79","12,336,179.79",Financieros,2016801,US0171751003,New York Stock Exchange Inc.
TSCO,TRACTOR SUPPLY,Equity,0.05,90.40,"132,774.00","12,002,769.60","12,002,769.60",Consumo discrecional,2900335,US8923561067,NASDAQ
CERN,CERNER CORP,Equity,0.05,57.14,"206,923.00","11,823,580.22","11,823,580.22",Cuidado de la Salud,2185284,US1567821046,NASDAQ
JNPR,JUNIPER NETWORKS INC,Equity,0.05,26.70,"434,055.00","11,589,268.50","11,589,268.50",Tecnología de la Información,2431846,US48203R1041,New York Stock Exchange Inc.
BBT,BB AND T CORP,Equity,0.05,50.13,"228,478.00","11,453,602.14","11,453,602.14",Financieros,2830904,US0549371070,New York Stock Exchange Inc.
CBS,CBS CORP CLASS B,Equity,0.04,48.24,"220,169.00","10,620,952.56","10,620,952.56",Comunicación,B0SRLH6,US1248572026,New York Stock Exchange Inc.
CSFUT,CASH COLLATERAL USD CSFUT,Cash Collateral and Margins,0.02,100.00,"3,730,000.00","3,730,000.00","3,730,000.00",Liquidez,--,--,--
DJEM9,DOW JONES US REAL ESTATE JUN 19,Futures,0.00,338.30,"1,136.00",0.00,"38,430,880.00",Liquidez,--,--,Chicago Board Of Trade
ESM9,S&P500 EMINI JUN 19,Futures,0.00,"2,812.30",486.00,0.00,"68,338,890.00",Liquidez,--,--,Index And Options Market
